step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,62,-1,1,1,158,158,0,1944407516,85712536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,62,0,1,1,0,0,0,0,0,158,158,476965295,0,0,158,168745873,158,53029187,158,243855417,0,0,0,0,134842006,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,62,1,1,1,0,0,0,0,0,316,316,57991271,0,0,316,92208090,316,17187754,316,60646534,0,0,632,7336127,94139428,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,62,2,1,1,0,0,0,0,0,474,474,29154086,0,0,474,11196563,474,7423910,474,14396537,0,0,1264,3495814,24142920,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,62,3,1,1,0,0,0,0,0,632,632,8513440,0,0,632,4423750,632,5796149,632,8833625,0,0,1896,2844415,9632018,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,62,4,1,1,0,0,0,0,0,790,790,40667060,0,0,790,13483881,790,13764728,790,10357530,0,0,2528,2458433,56387211,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,62,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,226899426,2528,139441683,10907099,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,62,-1,1,1,151,151,0,1967092274,103238835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,62,0,1,1,0,0,0,0,0,151,151,452877403,0,0,151,163642042,151,50409259,151,232208306,0,0,0,0,134472000,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,62,1,1,1,0,0,0,0,0,302,302,52690364,0,0,302,90103157,302,16554070,302,56197996,0,0,604,6830961,86707227,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
