step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,60,-1,1,1,158,158,0,1945120806,84791906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,60,0,1,1,0,0,0,0,0,158,158,466840011,0,0,158,179145126,158,53603118,158,243091289,0,0,0,0,148148382,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,60,1,1,1,0,0,0,0,0,316,316,60982525,0,0,316,57371266,316,17388389,316,59061111,0,0,632,7323622,59950991,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,60,2,1,1,0,0,0,0,0,474,474,61412826,0,0,474,11997841,474,7790524,474,14426317,0,0,1264,3608511,56956853,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,60,3,1,1,0,0,0,0,0,632,632,25000509,0,0,632,22039248,632,7662653,632,7836689,0,0,1896,3120442,41660564,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,60,4,1,1,0,0,0,0,0,790,790,17420378,0,0,790,3254038,790,13469019,790,10957455,0,0,2528,3961922,23866508,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,60,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,224678376,2528,137256389,10537368,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,60,-1,1,1,151,151,0,1965029721,101734142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,60,0,1,1,0,0,0,0,0,151,151,448978929,0,0,151,170477669,151,50775082,151,232172664,0,0,0,0,149890751,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,60,1,1,1,0,0,0,0,0,302,302,55926355,0,0,302,46798101,302,17034782,302,56695917,0,0,604,7131920,46918537,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,60,2,1,1,0,0,0,0,0,453,453,59566807,0,0,453,11645767,453,7021892,453,13955970,0,0,1208,3645747,55666419,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,60,3,1,1,0,0,0,0,0,604,604,56033890,0,0,604,36996372,604,7939537,604,8692934,0,0,1812,2622455,89239674,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,60,4,1,1,0,0,0,0,0,755,755,32174776,0,0,755,4629023,755,28666634,755,11914724,0,0,2416,4088419,40928953,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,60,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,225195963,2416,143312310,25375992,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,60,-1,1,1,155,155,0,1797852043,44321198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,60,0,1,1,0,0,0,0,0,155,155,457317526,0,0,155,176553454,155,51914802,155,236680557,0,0,0,0,143431885,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,60,1,1,1,0,0,0,0,0,310,310,54446024,0,0,310,45805960,310,17317882,310,57600712,0,0,620,6977720,41848920,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,60,2,1,1,0,0,0,0,0,465,465,63278061,0,0,465,11606556,465,7305419,465,14530000,0,0,1240,3760258,59362118,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,60,3,1,1,0,0,0,0,0,620,620,12552442,0,0,620,7207471,620,6139482,620,7692591,0,0,1860,2830398,14596410,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,60,4,1,1,0,0,0,0,0,775,775,18529774,0,0,775,3729198,775,11111566,775,10504577,0,0,2480,2755510,25106998,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,60,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,189185099,2480,105213572,8366348,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,60,-1,1,1,152,152,0,1745925724,44157318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,60,0,1,1,0,0,0,0,0,152,152,439586696,0,0,152,172587802,152,51058808,152,233995569,0,0,0,0,138444085,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,60,1,1,1,0,0,0,0,0,304,304,52515849,0,0,304,44443442,304,16963959,304,55927636,0,0,608,7251858,39941738,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,60,2,1,1,0,0,0,0,0,456,456,61109040,0,0,456,11253335,456,7301256,456,13602921,0,0,1216,3704459,56498271,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,60,3,1,1,0,0,0,0,0,608,608,10964497,0,0,608,6327048,608,6011664,608,7409625,0,0,1824,2835269,12119991,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,60,4,1,1,0,0,0,0,0,760,760,17696028,0,0,760,3638737,760,11600696,760,10081657,0,0,2432,2583338,23688180,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,60,5,1,1,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,912,177606512,2432,94851402,8951557,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,60,-1,1,1,161,161,0,1850400929,33192651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,60,0,1,1,0,0,0,0,0,161,161,475378795,0,0,161,182643766,161,53984222,161,244866040,0,0,0,0,148346229,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,60,1,1,1,0,0,0,0,0,322,322,56333704,0,0,322,47552858,322,17674377,322,59608694,0,0,644,7384486,43596435,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,60,2,1,1,0,0,0,0,0,483,483,64167682,0,0,483,11861427,483,7550903,483,14500668,0,0,1288,3749252,59325453,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,60,3,1,1,0,0,0,0,0,644,644,11387572,0,0,644,6274073,644,6237249,644,8237004,0,0,1932,2853216,12526633,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,60,4,1,1,0,0,0,0,0,805,805,23376384,0,0,805,3559302,805,12555333,805,10923059,0,0,2576,2731263,29665075,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,60,5,1,1,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,0,966,193581864,2576,105369804,9574550,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,60,-1,1,1,163,163,0,1891220247,36962593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,60,0,1,1,0,0,0,0,0,163,163,482430429,0,0,163,183762752,163,55099360,163,246064620,0,0,0,0,149498259,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,60,1,1,1,0,0,0,0,0,326,326,58220117,0,0,326,49539381,326,17983951,326,60417203,0,0,652,7610974,47018288,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,60,2,1,1,0,0,0,0,0,489,489,66576058,0,0,489,12104247,489,7970102,489,15027327,0,0,1304,3809511,61614416,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,60,3,1,1,0,0,0,0,0,652,652,10790800,0,0,652,6471351,652,6489317,652,8878758,0,0,1956,3160992,12448725,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,60,4,1,1,0,0,0,0,0,815,815,32888713,0,0,815,4227460,815,12074500,815,10489514,0,0,2608,2792703,39622123,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,60,5,1,1,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,978,197546806,2608,108333501,9008076,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,60,-1,1,1,166,166,0,1936638989,38602156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,60,0,1,1,0,0,0,0,0,166,166,494008667,0,0,166,187113643,166,56314972,166,250678658,0,0,0,0,149600139,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,60,1,1,1,0,0,0,0,0,332,332,57647540,0,0,332,49063534,332,18314181,332,61900663,0,0,664,7810013,44320322,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,60,2,1,1,0,0,0,0,0,498,498,67054487,0,0,498,12584268,498,8031029,498,17131461,0,0,1328,3645963,64536716,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,60,3,1,1,0,0,0,0,0,664,664,11234090,0,0,664,6577996,664,6352348,664,7917398,0,0,1992,2952062,12053758,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,60,4,1,1,0,0,0,0,0,830,830,18021717,0,0,830,3734614,830,12919274,830,11275737,0,0,2656,2788329,24508604,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,60,5,1,1,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,996,222447460,2656,131086079,9721485,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10518,60,-1,1,1,152,152,0,1735424417,30943809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10518,60,0,1,1,0,0,0,0,0,152,152,444800690,0,0,152,172978768,152,51244319,152,230727661,0,0,0,0,141148983,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10518,60,1,1,1,0,0,0,0,0,304,304,53816925,0,0,304,44810218,304,16735582,304,56530311,0,0,608,7105949,41238336,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
