step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,114,-1,1,1,158,158,0,1940548142,111963823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,114,0,1,1,0,0,0,0,0,158,158,455260296,0,0,158,187942254,158,51817459,158,232664945,0,0,0,0,121646318,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,114,1,1,1,0,0,0,0,0,316,316,155651292,0,0,316,59540880,316,16489245,316,55124011,0,0,632,7401107,155154353,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,114,2,1,1,0,0,0,0,0,474,474,22055446,0,0,474,10416309,474,7841970,474,13124350,0,0,1264,2505873,22337057,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,114,3,1,1,0,0,0,0,0,632,632,28728142,0,0,632,5129948,632,5269641,632,7268293,0,0,1896,1972661,34059282,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,114,4,1,1,0,0,0,0,0,790,790,15581116,0,0,790,3305238,790,14486187,790,10382179,0,0,2528,1885878,24161160,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,114,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,193879990,2528,107347438,11456501,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,114,-1,1,1,151,151,0,1961725773,128748280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,114,0,1,1,0,0,0,0,0,151,151,430399419,0,0,151,180166367,151,49151090,151,223193116,0,0,0,0,110386719,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,114,1,1,1,0,0,0,0,0,302,302,182440819,0,0,302,56150626,302,16487726,302,54509523,0,0,604,5792651,180753914,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,114,2,1,1,0,0,0,0,0,453,453,36154011,0,0,453,9819228,453,6185991,453,13337731,0,0,1208,2253007,36051271,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,114,3,1,1,0,0,0,0,0,604,604,41054906,0,0,604,4094071,604,23273736,604,7017779,0,0,1812,1758709,43317649,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,114,4,1,1,0,0,0,0,0,755,755,17069980,0,0,755,2859386,755,29331590,755,8818474,0,0,2416,1588892,41891911,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,114,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,178084904,2416,94982379,26328003,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,114,-1,1,1,155,155,0,1791810595,77886107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,114,0,1,1,0,0,0,0,0,155,155,446625247,0,0,155,186206482,155,50536216,155,215693736,0,0,0,0,121203625,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,114,1,1,1,0,0,0,0,0,310,310,135763800,0,0,310,44767100,310,16444553,310,54566439,0,0,620,7235846,122130916,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,114,2,1,1,0,0,0,0,0,465,465,23196888,0,0,465,11204646,465,6631495,465,12790613,0,0,1240,2590750,24399230,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
