step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,49,-1,1,1,158,158,0,1944362442,87579682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,49,0,1,1,0,0,0,0,0,158,158,470864432,0,0,158,179391826,158,56127396,158,236492485,0,0,0,0,156297493,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,49,1,1,1,0,0,0,0,0,316,316,71001238,0,0,316,58054596,316,17230189,316,62961824,0,0,632,7906164,71527579,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,49,2,1,1,0,0,0,0,0,474,474,79187421,0,0,474,28304380,474,7515243,474,15041551,0,0,1264,3282482,91952591,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,49,3,1,1,0,0,0,0,0,632,632,9618859,0,0,632,6162497,632,8168566,632,7987415,0,0,1896,2798448,11663813,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,49,4,1,1,0,0,0,0,0,790,790,29360907,0,0,790,3272683,790,10573884,790,9200361,0,0,2528,4235063,34597865,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,49,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,197067310,2528,109578341,7685315,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,49,-1,1,1,151,151,0,1966982081,103775867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,49,0,1,1,0,0,0,0,0,151,151,446386065,0,0,151,171585555,151,52459507,151,226822527,0,0,0,0,150856413,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,49,1,1,1,0,0,0,0,0,302,302,68821310,0,0,302,53751583,302,17035927,302,59212563,0,0,604,6871249,67640725,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,49,2,1,1,0,0,0,0,0,453,453,113368520,0,0,453,27668167,453,7204495,453,13734083,0,0,1208,3495812,125734714,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,49,3,1,1,0,0,0,0,0,604,604,26186463,0,0,604,5702491,604,7829521,604,25090405,0,0,1812,2709160,45284256,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,49,4,1,1,0,0,0,0,0,755,755,41561305,0,0,755,4624945,755,11945578,755,8933111,0,0,2416,3686291,48143175,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,49,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,192221934,2416,110197999,8984066,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
