step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,73,-1,1,1,158,158,0,1944543013,81291888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,73,0,1,1,0,0,0,0,0,158,158,476084648,0,0,158,169125970,158,53170183,158,230302323,0,0,0,0,158721220,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,73,1,1,1,0,0,0,0,0,316,316,69756194,0,0,316,52052621,316,17952994,316,65100376,0,0,632,5091373,63152834,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,73,2,1,1,0,0,0,0,0,474,474,53801590,0,0,474,29221686,474,7718245,474,15253418,0,0,1264,3547934,69131605,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,73,3,1,1,0,0,0,0,0,632,632,20100735,0,0,632,20169170,632,7779864,632,8928480,0,0,1896,2887203,38171148,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,73,4,1,1,0,0,0,0,0,790,790,25390463,0,0,790,29144928,790,10304129,790,8935460,0,0,2528,4298028,55462386,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,73,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,186683769,2528,99390468,7019707,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,73,-1,1,1,151,151,0,1963065561,108893363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,73,0,1,1,0,0,0,0,0,151,151,455342143,0,0,151,161370499,151,50017585,151,221433642,0,0,0,0,140682821,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,73,1,1,1,0,0,0,0,0,302,302,65587983,0,0,302,72279495,302,17517955,302,60734307,0,0,604,4811106,81837731,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,73,2,1,1,0,0,0,0,0,453,453,66505366,0,0,453,43913527,453,9122519,453,14781870,0,0,1208,3623476,97441905,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,73,3,1,1,0,0,0,0,0,604,604,10293494,0,0,604,46492826,604,6045137,604,26610683,0,0,1812,2826099,74977375,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,73,4,1,1,0,0,0,0,0,755,755,10287181,0,0,755,27549092,755,10109174,755,8605379,0,0,2416,2452800,38886290,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,73,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,191758079,2416,109116649,6513551,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,73,-1,1,1,155,155,0,1796340488,54456020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,73,0,1,1,0,0,0,0,0,155,155,472593539,0,0,155,164875104,155,51343104,155,226839140,0,0,0,0,140528500,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,73,1,1,1,0,0,0,0,0,310,310,64481202,0,0,310,53708921,310,17898059,310,61773714,0,0,620,4663941,59848419,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,73,2,1,1,0,0,0,0,0,465,465,25074153,0,0,465,30731008,465,7989718,465,14827196,0,0,1240,3821577,41404001,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,73,3,1,1,0,0,0,0,0,620,620,10369577,0,0,620,17815691,620,5615682,620,9148583,0,0,1860,2925064,27188941,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,73,4,1,1,0,0,0,0,0,775,775,10199181,0,0,775,30295677,775,9275929,775,7945438,0,0,2480,2363097,40516157,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,73,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,164092769,2480,78930855,6163447,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,73,-1,1,1,152,152,0,1741826011,61051704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,73,0,1,1,0,0,0,0,0,152,152,451123072,0,0,152,160574297,152,50381387,152,218817363,0,0,0,0,137210524,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,73,1,1,1,0,0,0,0,0,304,304,63496416,0,0,304,50162334,304,17415242,304,59922733,0,0,608,5094202,57012379,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,73,2,1,1,0,0,0,0,0,456,456,22226101,0,0,456,29405068,456,7404981,456,14520576,0,0,1216,3709292,38463719,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,73,3,1,1,0,0,0,0,0,608,608,10285120,0,0,608,21763091,608,6181569,608,7698174,0,0,1824,2781054,29744352,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,73,4,1,1,0,0,0,0,0,760,760,8179057,0,0,760,26162620,760,8620951,760,8155724,0,0,2432,2449341,35183735,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,73,5,1,1,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,912,159128002,2432,75035855,5585375,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,73,-1,1,1,161,161,0,1848602276,45929349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,73,0,1,1,0,0,0,0,0,161,161,487341413,0,0,161,171400920,161,52797110,161,231909588,0,0,0,0,143632303,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,73,1,1,1,0,0,0,0,0,322,322,68532347,0,0,322,54511728,322,18343247,322,62783951,0,0,644,5049482,63190746,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,73,2,1,1,0,0,0,0,0,483,483,24392417,0,0,483,35868076,483,7812199,483,15464449,0,0,1288,3784607,46140358,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,73,3,1,1,0,0,0,0,0,644,644,10139424,0,0,644,19411891,644,6608723,644,8503825,0,0,1932,2941515,27512302,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
