step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,104,-1,1,1,158,158,0,1940583468,102107016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,104,0,1,1,0,0,0,0,0,158,158,473066224,0,0,158,164565444,158,52890484,158,242082558,0,0,0,0,127480943,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,104,1,1,1,0,0,0,0,0,316,316,104264309,0,0,316,50241951,316,16903376,316,55184265,0,0,632,6815937,102329842,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,104,2,1,1,0,0,0,0,0,474,474,55749237,0,0,474,10915067,474,7808066,474,14035011,0,0,1264,2551460,52790027,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,104,3,1,1,0,0,0,0,0,632,632,25300547,0,0,632,43425847,632,5072625,632,8525505,0,0,1896,1863831,67874780,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,104,4,1,1,0,0,0,0,0,790,790,20387353,0,0,790,5038113,790,13383635,790,11364562,0,0,2528,1761362,29669611,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,104,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,182149370,2528,95718134,10119475,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,104,-1,1,1,151,151,0,1964084131,134686441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,104,0,1,1,0,0,0,0,0,151,151,450092720,0,0,151,180025627,151,49874388,151,214687244,0,0,0,0,121887151,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,104,1,1,1,0,0,0,0,0,302,302,110408465,0,0,302,65066812,302,16147603,302,50853949,0,0,604,6307745,124068618,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,104,2,1,1,0,0,0,0,0,453,453,54701947,0,0,453,39339877,453,9118424,453,14325714,0,0,1208,2465599,81608207,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
