step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,3,-1,1,1,158,158,0,1946691078,100046492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,3,0,1,1,0,0,0,0,0,158,158,470544386,0,0,158,162354588,158,48051529,158,243569503,0,0,0,0,65124154,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,3,1,1,1,0,0,0,0,0,316,316,93808842,0,0,316,43496833,316,15027718,316,54727837,0,0,632,4089950,80911237,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,3,2,1,1,0,0,0,0,0,474,474,48670158,0,0,474,24997817,474,6484461,474,12531750,0,0,1264,2102476,61242992,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,3,3,1,1,0,0,0,0,0,632,632,25649094,0,0,632,4530338,632,5180313,632,6504130,0,0,1896,1906675,27809558,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,3,4,1,1,0,0,0,0,0,790,790,42816212,0,0,790,25798181,790,8136565,790,8443806,0,0,2528,1401293,72670426,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,3,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,204133620,2528,118026119,5291053,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,3,-1,1,1,151,151,0,1968113442,111188498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,3,0,1,1,0,0,0,0,0,151,151,442022008,0,0,151,156142872,151,45872473,151,235204660,0,0,0,0,69244781,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,3,1,1,1,0,0,0,0,0,302,302,92390730,0,0,302,41012319,302,14739336,302,52242769,0,0,604,4374044,79342372,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
