step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,59,-1,1,1,158,158,0,1946835125,91228554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,59,0,1,1,0,0,0,0,0,158,158,453292925,0,0,158,192098917,158,53502836,158,236163257,0,0,0,0,171934535,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,59,1,1,1,0,0,0,0,0,316,316,62960706,0,0,316,46643407,316,17237911,316,59044351,0,0,632,7922965,53076955,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,59,2,1,1,0,0,0,0,0,474,474,37799871,0,0,474,45563930,474,8111241,474,14394423,0,0,1264,3651265,69251950,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,59,3,1,1,0,0,0,0,0,632,632,43570831,0,0,632,15143783,632,7281220,632,7913072,0,0,1896,3165038,55680932,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,59,4,1,1,0,0,0,0,0,790,790,7758300,0,0,790,3124272,790,10864176,790,12737688,0,0,2528,2671946,16988881,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,59,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,225823756,2528,138880154,7986962,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,59,-1,1,1,151,151,0,1968891891,109986996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,59,0,1,1,0,0,0,0,0,151,151,428215455,0,0,151,184393667,151,50534704,151,223424448,0,0,0,0,164266650,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,59,1,1,1,0,0,0,0,0,302,302,61476477,0,0,302,45117079,302,17217855,302,56440177,0,0,604,7012789,52458914,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,59,2,1,1,0,0,0,0,0,453,453,25920055,0,0,453,63879131,453,7174146,453,13912881,0,0,1208,3782562,76408759,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,59,3,1,1,0,0,0,0,0,604,604,70513964,0,0,604,29881098,604,6404900,604,10043719,0,0,1812,2727699,99539459,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,59,4,1,1,0,0,0,0,0,755,755,8053291,0,0,755,31676629,755,10759525,755,10844927,0,0,2416,2832172,42863104,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,59,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,216599357,2416,134505751,7814734,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,59,-1,1,1,155,155,0,1799080018,52428322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,59,0,1,1,0,0,0,0,0,155,155,442166220,0,0,155,188090081,155,52345201,155,227725014,0,0,0,0,161132225,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,59,1,1,1,0,0,0,0,0,310,310,60005050,0,0,310,45739450,310,17199556,310,57533736,0,0,620,7206156,50337288,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,59,2,1,1,0,0,0,0,0,465,465,26343594,0,0,465,49085312,465,7414729,465,14895836,0,0,1240,3994411,61932128,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
