step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,40,-1,1,1,158,158,0,1944352584,106289389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,40,0,1,1,0,0,0,0,0,158,158,472925856,0,0,158,166967180,158,52698761,158,232769079,0,0,0,0,138109679,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,40,1,1,1,0,0,0,0,0,316,316,65832051,0,0,316,50705609,316,17134601,316,60342283,0,0,632,7965470,63982526,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,40,2,1,1,0,0,0,0,0,474,474,46143167,0,0,474,29945697,474,7014783,474,14325509,0,0,1264,2958413,62890511,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,40,3,1,1,0,0,0,0,0,632,632,54544502,0,0,632,5478450,632,6654870,632,8924290,0,0,1896,2260784,58337339,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,40,4,1,1,0,0,0,0,0,790,790,24407661,0,0,790,3070388,790,14391456,790,10554308,0,0,2528,2058140,32188708,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,40,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,207018800,2528,120227143,11146392,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,40,-1,1,1,151,151,0,1967879190,119888333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,40,0,1,1,0,0,0,0,0,151,151,448505453,0,0,151,161886694,151,50277841,151,223644048,0,0,0,0,133264450,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,40,1,1,1,0,0,0,0,0,302,302,63477916,0,0,302,49316385,302,16800030,302,55257112,0,0,604,7311306,60575277,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,40,2,1,1,0,0,0,0,0,453,453,78141339,0,0,453,30048924,453,6756372,453,14203179,0,0,1208,2987214,95619677,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,40,3,1,1,0,0,0,0,0,604,604,58364205,0,0,604,5357636,604,6412635,604,26441678,0,0,1812,2007683,80361328,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,40,4,1,1,0,0,0,0,0,755,755,35836244,0,0,755,4970041,755,27268125,755,9514104,0,0,2416,3323096,43344989,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,40,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,197623993,2416,115768071,24020302,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,40,-1,1,1,155,155,0,1795964412,65126098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,40,0,1,1,0,0,0,0,0,155,155,461969250,0,0,155,164827126,155,50973971,155,227564229,0,0,0,0,134116645,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,40,1,1,1,0,0,0,0,0,310,310,64700128,0,0,310,48730005,310,16884879,310,58049189,0,0,620,7078012,62063886,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,40,2,1,1,0,0,0,0,0,465,465,32901698,0,0,465,15086799,465,7672051,465,14623747,0,0,1240,2985274,34909324,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,40,3,1,1,0,0,0,0,0,620,620,46046638,0,0,620,5520184,620,4849600,620,7635449,0,0,1860,2164265,49639630,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,40,4,1,1,0,0,0,0,0,775,775,9975362,0,0,775,3181270,775,10690846,775,9470906,0,0,2480,1941377,15243469,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,40,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,187585606,2480,104214301,7530341,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,40,-1,1,1,152,152,0,1744964409,66640764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,40,0,1,1,0,0,0,0,0,152,152,442245685,0,0,152,161798765,152,50604395,152,223435474,0,0,0,0,131249860,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,40,1,1,1,0,0,0,0,0,304,304,61118143,0,0,304,48460872,304,16308070,304,56841291,0,0,608,7362450,58574308,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,40,2,1,1,0,0,0,0,0,456,456,31489278,0,0,456,13397352,456,6513845,456,13762683,0,0,1216,2937116,32048446,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
