step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,95,-1,1,1,158,158,0,1946523631,142232492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,95,0,1,1,0,0,0,0,0,158,158,456362633,0,0,158,180644375,158,49735109,158,201317679,0,0,0,0,164614096,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,95,1,1,1,0,0,0,0,0,316,316,62904670,0,0,316,48294882,316,15611002,316,55920095,0,0,632,6358804,69310106,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,95,2,1,1,0,0,0,0,0,474,474,70100315,0,0,474,10422603,474,6563748,474,15038859,0,0,1264,2903230,72149976,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,95,3,1,1,0,0,0,0,0,632,632,22778248,0,0,632,18546594,632,6059288,632,7709955,0,0,1896,2204289,40666629,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,95,4,1,1,0,0,0,0,0,790,790,37322881,0,0,790,2741132,790,11471243,790,11429239,0,0,2528,2405538,45588791,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,95,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,228527430,2528,141217295,8406643,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,95,-1,1,1,151,151,0,1968045721,152944488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,95,0,1,1,0,0,0,0,0,151,151,432081918,0,0,151,171385875,151,47069021,151,194093049,0,0,0,0,155413618,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,95,1,1,1,0,0,0,0,0,302,302,62576439,0,0,302,48068924,302,15004373,302,54259038,0,0,604,5877983,71745984,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,95,2,1,1,0,0,0,0,0,453,453,67702246,0,0,453,10398973,453,6264025,453,13394437,0,0,1208,2660765,69385825,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,95,3,1,1,0,0,0,0,0,604,604,30714201,0,0,604,31628777,604,7206950,604,7323242,0,0,1812,2125826,61562081,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,95,4,1,1,0,0,0,0,0,755,755,67526895,0,0,755,2633530,755,14165636,755,11088180,0,0,2416,3729319,75608680,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,95,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,245586019,2416,163605102,10821391,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,95,-1,1,1,155,155,0,1797506264,100276776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,95,0,1,1,0,0,0,0,0,155,155,446742480,0,0,155,176975972,155,48421852,155,197779753,0,0,0,0,154611418,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
