step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,33,-1,1,1,158,158,0,1944616232,107056863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,0,1,1,0,0,0,0,0,158,158,469200433,0,0,158,172518055,158,53238474,158,229192349,0,0,0,0,134166962,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,1,1,1,0,0,0,0,0,316,316,92835534,0,0,316,45021642,316,15719801,316,61731300,0,0,632,7154530,86819168,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,2,1,1,0,0,0,0,0,474,474,22623486,0,0,474,73049573,474,6761738,474,14459090,0,0,1264,2641904,82512480,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,3,1,1,0,0,0,0,0,632,632,28321869,0,0,632,4280513,632,5946550,632,8287063,0,0,1896,2104939,30557887,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,4,1,1,0,0,0,0,0,790,790,7185358,0,0,790,25306809,790,10257892,790,9520716,0,0,2528,1994366,36016335,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,199077058,2528,112123874,7137750,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,33,-1,1,1,151,151,0,1965849674,120517883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,33,0,1,1,0,0,0,0,0,151,151,444316896,0,0,151,161866997,151,50538244,151,219639604,0,0,0,0,124360211,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,33,1,1,1,0,0,0,0,0,302,302,90611605,0,0,302,43103030,302,15764063,302,57580884,0,0,604,6602774,83393063,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
