step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,119,-1,1,1,158,158,0,1942321068,82639136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,119,0,1,1,0,0,0,0,0,158,158,461247651,0,0,158,172187622,158,70397046,158,232358237,0,0,0,0,128848355,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,119,1,1,1,0,0,0,0,0,316,316,100108581,0,0,316,53085984,316,16317135,316,54971653,0,0,632,24259578,94729204,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,119,2,1,1,0,0,0,0,0,474,474,63333039,0,0,474,9162294,474,6551344,474,14573263,0,0,1264,2692113,62213794,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,119,3,1,1,0,0,0,0,0,632,632,65592182,0,0,632,5103257,632,5590630,632,7723275,0,0,1896,1767221,69260926,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,119,4,1,1,0,0,0,0,0,790,790,9771008,0,0,790,13594170,790,10085209,790,12766690,0,0,2528,2240928,29534735,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,119,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,185449535,2528,97981701,6721078,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,119,-1,1,1,151,151,0,1962712325,134162817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,119,0,1,1,0,0,0,0,0,151,151,437993485,0,0,151,189938487,151,49639830,151,216990042,0,0,0,0,136204418,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,119,1,1,1,0,0,0,0,0,302,302,106754966,0,0,302,66094810,302,15717074,302,51214026,0,0,604,6903860,119753509,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,119,2,1,1,0,0,0,0,0,453,453,61947171,0,0,453,37206739,453,7837364,453,13734556,0,0,1208,2646715,90181018,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,119,3,1,1,0,0,0,0,0,604,604,48745234,0,0,604,5928182,604,5350758,604,8211004,0,0,1812,3255226,54586604,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,119,4,1,1,0,0,0,0,0,755,755,8829598,0,0,755,3940419,755,10465455,755,27449465,0,0,2416,1864776,34485878,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,119,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,190627811,2416,109287178,7382028,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,119,-1,1,1,155,155,0,1792412421,72168852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,119,0,1,1,0,0,0,0,0,155,155,455909367,0,0,155,171074774,155,50940187,155,227772218,0,0,0,0,129013290,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,119,1,1,1,0,0,0,0,0,310,310,68552772,0,0,310,51698403,310,15850947,310,53708564,0,0,620,7188061,65315141,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,119,2,1,1,0,0,0,0,0,465,465,60437995,0,0,465,9817831,465,6482516,465,13477415,0,0,1240,2735103,59826123,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,119,3,1,1,0,0,0,0,0,620,620,50030846,0,0,620,5021750,620,6663512,620,6930412,0,0,1860,1824829,53557188,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,119,4,1,1,0,0,0,0,0,775,775,11537382,0,0,775,2998883,775,10600309,775,9250120,0,0,2480,1851821,19345501,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,119,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,162080777,2480,78381560,7605697,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,119,-1,1,1,152,152,0,1740004354,77475727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,119,0,1,1,0,0,0,0,0,152,152,434363516,0,0,152,165210092,152,50648300,152,218561053,0,0,0,0,107996002,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,119,1,1,1,0,0,0,0,0,304,304,62132982,0,0,304,50654386,304,15402083,304,51990427,0,0,608,7480882,58624824,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,119,2,1,1,0,0,0,0,0,456,456,61529858,0,0,456,8465233,456,6521977,456,12824118,0,0,1216,2744627,60036361,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,119,3,1,1,0,0,0,0,0,608,608,48623904,0,0,608,5388630,608,5018694,608,7229693,0,0,1824,1686392,53110320,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,119,4,1,1,0,0,0,0,0,760,760,9230073,0,0,760,3128757,760,9979855,760,8950794,0,0,2432,2034550,15323754,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
