step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,94,-1,1,1,158,158,0,1943674358,115840668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,94,0,1,1,0,0,0,0,0,158,158,469303282,0,0,158,165293241,158,49734359,158,222700033,0,0,0,0,143996683,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,94,1,1,1,0,0,0,0,0,316,316,66249256,0,0,316,48033081,316,16283011,316,62215147,0,0,632,5615140,72901176,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,94,2,1,1,0,0,0,0,0,474,474,65787204,0,0,474,12934859,474,8266008,474,14441115,0,0,1264,3093109,65554970,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,94,3,1,1,0,0,0,0,0,632,632,33867182,0,0,632,20450876,632,5653273,632,8244203,0,0,1896,3630705,52516347,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,94,4,1,1,0,0,0,0,0,790,790,19968613,0,0,790,3402405,790,16120303,790,9730036,0,0,2528,2482489,26077975,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,94,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,224982560,2528,139079794,12787961,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,94,-1,1,1,151,151,0,1967206697,126994768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,94,0,1,1,0,0,0,0,0,151,151,446863154,0,0,151,158707966,151,46887368,151,214389883,0,0,0,0,141606943,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,94,1,1,1,0,0,0,0,0,302,302,63779304,0,0,302,48527158,302,15784544,302,57728963,0,0,604,5310804,71486642,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,94,2,1,1,0,0,0,0,0,453,453,63082997,0,0,453,12296546,453,6657683,453,13823102,0,0,1208,2986204,63245998,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,94,3,1,1,0,0,0,0,0,604,604,55336519,0,0,604,36299564,604,7315581,604,7651581,0,0,1812,2127845,89586651,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,94,4,1,1,0,0,0,0,0,755,755,34451065,0,0,755,4553736,755,31767578,755,10956187,0,0,2416,2716737,44934850,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,94,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,225886301,2416,143887675,28180842,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
