step,time,requested_bdf_order,bdf_order,attempts,pressure_fx,pressure_fy,pressure_fz,viscous_fx,viscous_fy,viscous_fz,total_fx,total_fy,total_fz,moment_x,moment_y,moment_z,cd,cl,cz,certificate_plan,certificate_terminal_state,certificate_final_flux,certificate_force,certificate_state,included,exclusion
10511,0.14514547689080246,2,2,1,0.0036051504459884143,0.00049049300248782401,0,0.00021599468594900783,-2.2525405994404943e-05,1.0372124102657027e-06,0.0038211451319374221,0.00046796759649341907,1.0372124102657027e-06,-7.4837568464491966e-06,5.9483902846768633e-05,-5.6275178359930719e-08,1.1697764759585272,0.14326006131342586,0.00031752436408660696,17751947114821188556,53210464024352291,3513,1,5247964601846107410,0,development
10512,0.14515928580307444,2,2,1,0.0036139130668182418,0.00049570395692910552,0,0.00021528408591424015,-2.2003707855547478e-05,1.0090451548387402e-06,0.0038291971527324819,0.00047370024907355802,1.0090451548387402e-06,-7.5890934940758825e-06,5.9622573745532481e-05,-5.8550833694810548e-08,1.1722414607169611,0.14501501222514102,0.00030890145350533061,17751947114821188556,10983330389267603815,3514,2,9252255235999239777,0,development
10513,0.14517309471534642,2,2,1,0.003618360228060169,0.00049695283337314322,0,0.00021484256036080818,-2.1446277141784291e-05,9.9349019581954716e-07,0.0038332027884209773,0.00047550655623135893,9.9349019581954716e-07,-7.631456947709836e-06,5.9689553407571427e-05,-6.1499321442576131e-08,1.1734677157368238,0.14556798143949787,0.00030413957597467392,17751947114821188556,267949413933112296,3515,3,5782215586749161629,0,development
10514,0.14518690362761841,2,2,1,0.0036155919529541336,0.00049897735301840385,0,0.00021467033755919254,-2.0901974291781783e-05,1.0029909690449814e-06,0.0038302622905133261,0.00047807537872662206,1.0029909690449814e-06,-7.6627900400527693e-06,5.964614737008489e-05,-6.4058547359077201e-08,1.1725675339428308,0.14635438133327744,0.00030704807084696749,17751947114821188556,1080826302987962030,3516,4,8013677398515505632,0,development
10515,0.14520071253989039,2,2,1,0.0036100019576181808,0.00050371403996507524,0,0.00021462156733489786,-2.037755442618145e-05,1.0444740963286574e-06,0.0038246235249530785,0.00048333648553889382,1.0444740963286574e-06,-7.7702698060289066e-06,5.9562113433497821e-05,-6.5386918441561262e-08,1.1708413248934302,0.14796497678935222,0.00031974740174650694,17751947114821188556,2298375320407102443,3517,5,6266953206732445518,0,development
10516,0.14521452145216238,2,2,1,0.0036103284882820219,0.00051270672992131949,0,0.00021487622880556441,-1.9995446192369823e-05,1.0814119092062187e-06,0.0038252047170875864,0.00049271128372894968,1.0814119092062187e-06,-7.9705665558815753e-06,5.9592993031432062e-05,-6.3471939449179313e-08,1.1710192466586302,0.15083490661691301,0.00033105526446451395,17751947114821188556,2776715575029597684,3518,6,6170073969973510852,0,development
10517,0.14522833036443436,2,2,1,0.0036169088076505318,0.00051160600924049504,0,0.0002153779023074024,-1.9802702789211061e-05,1.1129534814238226e-06,0.0038322867099579343,0.00049180330645128402,1.1129534814238226e-06,-7.9938644059751596e-06,5.973587264079816e-05,-5.72565216613646e-08,1.1731872744033494,0.15055694531907043,0.00034071116287217072,17751947114821188556,14237660245597298110,3519,7,10849827122647209735,0,development
10518,0.14524213927670634,2,2,1,0.0036220533482769213,0.0005090749292264718,0,0.0002159540339133433,-1.9662426908226681e-05,1.1327966654676395e-06,0.0038380073821902647,0.0004894125023182451,1.1327966654676395e-06,-8.0197327172459865e-06,5.9852197098364535e-05,-4.9567926160647667e-08,1.1749385577419793,0.14982504262056304,0.00034678580518516855,17751947114821188556,6755514160514889591,3520,8,9548316972449666603,0,development
10519,0.14525594818897833,2,2,1,0.0036196507429409053,0.00051110005968268979,0,0.00021639154859752165,-1.9648052007804244e-05,1.1651228216052833e-06,0.0038360422915384271,0.00049145200767488554,1.1651228216052833e-06,-8.0828653592490696e-06,5.9806552089425313e-05,-3.9567114579544538e-08,1.174336979749447,0.15044940136811466,0.00035668189018124021
