step,rank,attempt,scalar_coupling_sweep,dt,attempt_status,corrector,refinement,kind,invoked,iterations,A_calls,M_calls,linear_initial,linear_final,linear_criterion_valid,linear_rhs_norm,linear_atol,linear_rtol,linear_residual_limit,prepare_ns,solve_ns,close_ns,A_ns,M_ns,dot_ns,reduce_ns,update_ns,mg_refill_ns,mg_copy_ns,structured_wait_ns,structured_control_ns,globalization_valid,baseline_candidates,extrapolated_candidates,ladder_candidates,incomplete_candidates,candidate_ns,baseline_continuity,baseline_energy,selected_continuity,selected_energy,selected_alpha,dropped_loops,mg_enabled,mg_complete,mg_attempts,mg_successes,mg_failures,mg_apply_ns,mg_reduction_ns,mg_halo_wait_ns,mg_halo_control_ns,mg_halo_control_calls,mg_pre_smooth_calls,mg_pre_smooth_ns,mg_residual_calls,mg_residual_ns,mg_restriction_calls,mg_restriction_ns,mg_prolongation_calls,mg_prolongation_ns,mg_post_smooth_calls,mg_post_smooth_ns,mg_terminal_calls,mg_terminal_ns,mg_direct_mpi_calls,mg_direct_mpi_ns,mg_finest_pre_smooth_ns,mg_finest_post_smooth_ns,fgmres_available,fgmres_norm_restarts,fgmres_unsafe_norms,fgmres_discarded_columns,fgmres_explicit_reorthogonalizations,fgmres_unsafe_restarts,fgmres_happy_restarts,fgmres_length_restarts,fgmres_initial_residual_applies,fgmres_arnoldi_applies,fgmres_unsafe_residual_applies,fgmres_interior_residual_applies,fgmres_cycle_residual_applies,source_meta_sha256
10511,33,1,1,1.3808912271980337e-05,0,1,0,2,1,27,39,27,0.13515187240323825,9.0361531319228063e-06,1,0.13515187240323825,1e-08,0.0001,1.3515187240323827e-05,122123593,1253077143,2909529,714568802,314264264,10895467,121469388,5094018,70924,0,70719452,4337430,1,1,0,1,0,324686971,0.00032939570572548777,8.7393518257814574e-05,2.2391086320965667e-07,3.384227121261353e-07,1,0,1,1,27,27,0,314168355,10254670,55041329,0,0,405,100350639,0,0,405,50101241,405,15403353,405,58043334,162,28575296,1512,16661731,77793919,41823090,1,8,8,8,0,8,0,0,1,27,8,3,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,1,1,1.3808912271980337e-05,0,2,0,1,1,19,29,19,0.2620413490470081,1.4763014894235304e-05,1,0.16396622043571249,1e-08,0.0001,1.6396622043571251e-05,15452037,384922080,2770152,102370787,221746364,16073309,6226879,6555993,11208731,1741389,36922732,9696315,1,1,0,1,0,299049965,0.00046130881311836285,0.00012018337847241932,3.425745204770239e-06,0.00012789016682760205,1,0,1,1,19,19,0,221694353,7007955,36915295,0,0,285,73273283,0,0,285,33958191,285,10398554,285,40578882,114,19807248,1064,11213291,57641535,29121682,1,4,5,4,1,4,0,0,1,19,4,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,1,1,1.3808912271980337e-05,0,2,1,1,1,32,45,32,0.015862174636017808,1.4161817327297049e-08,1,0.015862174636017808,1e-08,9.9999999999999995e-07,1.5862174636017806e-08,15042216,646008601,2784352,161872555,371471818,30533724,14796960,18394807,10839302,1666655,65182743,16391466,1,1,0,1,0,301870038,3.425745204770239e-06,0.00012789016682760205,4.2412136409121296e-06,2.0728866895427739e-05,1,0,1,1,32,32,0,371351211,9213587,65162147,0,0,480,122105497,0,0,480,57124639,480,18209390,480,64015064,192,44696159,1792,29628887,94339247,45502873,1,5,5,5,0,5,0,0,1,32,5,7,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,1,1,1.3808912271980337e-05,0,2,2,1,1,27,41,27,0.0015942552553563044,5.8388899337860778e-09,1,0.0015942552553563044,1e-08,2.1158303710747213e-06,1e-08,14729070,544709740,2697767,149614475,320833088,13527961,13790774,4268136,10546517,1607632,63086404,18400486,1,1,1,0,0,302694120,4.2412136409121296e-06,2.0728866895427739e-05,1.4956682784053168e-06,6.2033010580826668e-06,1.1981527639935912,0,1,1,27,27,0,320585031,12950051,63073075,0,0,405,107307435,0,0,405,50730055,405,16930107,405,55778698,162,29568554,1512,17150737,81992159,38638370,1,7,7,7,1,7,0,0,1,27,7,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,1,1,1.3808912271980337e-05,0,2,3,1,1,28,41,28,0.00048217153961915377,8.6357737790818574e-09,1,0.00048217153961915377,1e-08,9.9999999999999995e-07,1e-08,16086639,564815223,2709948,147210821,322180307,26090057,12342599,11598412,11508726,1682436,57577403,14067436,1,1,1,0,0,298094485,1.4956682784053168e-06,6.2033010580826668e-06,1.2926582937033386e-06,5.3872250064445417e-06,1.7155354588191363,0,1,1,28,28,0,322103673,10898859,57557643,0,0,420,105616159,0,0,420,52472146,420,16464883,420,55572877,168,32218757,1568,18901036,83330136,39484238,1,6,6,6,0,6,0,0,1,28,6,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,33,1,1,1.3808912271980337e-05,0,2,4,1,1,25,35,25,0.00042290516003619518,8.751953179196154e-09,1,0.00042290516003619518,1e-08,9.9999999999999995e-07,1e-08,14613904,710431770,2754120,127092387,394798678,26221954,41226427,13976322,10464453,1612002,99478616,13362209,1,1,1,1,0,538235137,1.2926582937033386e-06,5.3872250064445417e-06,2.1103261351428625e-07,7.5221407938637208e-07,1,0,1,1,25,25,0,394713609,56731741,99461093,0,0,375,111513667,0,0,375,75790320,375,14518168,375,49201663,150,44211044,1400,32463931,74103437,34622096,1,4,4,4,0,4,0,0,1,25,4,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,33,1,1,1.3808912271980337e-05,0,1,0,2,1,25,40,25,0.13540119174591983,1.1137232919519084e-05,1,0.13523027070482063,1e-08,0.0001,1.3523027070482063e-05,135128323,1244935471,2608793,729900155,289471683,11242662,109094446,4817721,11528877,1806792,65024097,4575114,1,1,0,1,0,327185615,0.00031205354691063995,7.7477274071909675e-05,2.1597472140589223e-07,3.5218360828250723e-07,1,0,1,1,25,25,0,289355708,8850385,50059916,0,0,375,91555477,0,0,375,45651023,375,13834579,375,53945260,150,25618615,1400,15247867,70104269,38685076,1,8,9,8,1,8,0,0,1,25,8,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,33,1,1,1.3808912271980337e-05,0,2,0,1,1,18,26,18,0.26111057611272004,1.1797177635078724e-05,1,0.16312459418448005,1e-08,0.0001,1.6312459418448006e-05,15651517,375024981,2495507,92977535,209522411,19847172,8073373,13496208,10855603,1856965,35486122,9280833,1,1,0,1,0,303407003,0.00039715019468961608,0.00010364567551202407,3.1641525387010635e-06,0.00011081995666844466,1,0,1,1,18,18,0,209461838,6440206,35471355,0,0,270,68349508,0,0,270,32595131,270,9689811,270,38807046,108,18870784,1008,11053832,53592148,28011710,1,2,2,2,0,2,0,0,1,18,2,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,33,1,1,1.3808912271980337e-05,0,2,1,1,1,36,56,36,0.015782040343763074,1.3213651137374546e-08,1,0.015782040343763074,1e-08,9.9999999999999995e-07,1.5782040343763072e-08,14869517,938301119,2792562,204120470,542500162,17063028,65331698,5792237,10640862,1688286,128926806,24341049,1,1,0,1,0,409883925,3.1641525387010635e-06,0.00011081995666844466,3.7073480173787915e-06,1.7642815161423369e-05,1,0,1,1,36,36,0,542383713,55736518,128906315,0,0,540,177636688,0,0,540,79877669,540,21856507,540,72137449,216,71580428,2016,55326718,108615522,50220237,1,11,11,11,1,11,0,0,1,36,11,8,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,33,1,1,1.3808912271980337e-05,0,2,2,1,1,24,35,24,0.0015842417750910149,7.9812421808657804e-09,1,0.0015842417750910149,1e-08,1.8028126806246755e-06,1e-08,21778560,583856834,2771761,143170373,347354959,18048767,25415537,7207926,13745990,1630703,113573251,30685636,1,1,1,0,0,349261258,3.7073480173787915e-06,1.7642815161423369e-05,1.4603016907350001e-06,5.5938531334343484e-06,1.1941911983531794,0,1,1,24,24,0,347292805,18166985,113556507,0,0,360,137909573,0,0,360,58245302,360,15582558,360,47588314,144,28080163,1344,17132171,71440130,33809824,1,4,5,4,1,4,0,0,1,24,4,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,33,1,1,1.3808912271980337e-05,0,2,3,1,1,24,33,24,0.00047108417267746936,9.4005214315272369e-09,1,0.00047108417267746936,1e-08,9.9999999999999995e-07,1e-08,15151372,611667690,2750220,123261967,303430862,43838040,33958860,28345960,10876564,1620973,65081588,16482623,1,1,1,0,0,355580818,1.4603016907350001e-06,5.5938531334343484e-06,1.3507024351986628e-06,5.4237977996835486e-06,1.7579302643052557,0,1,1,24,24,0,303364377,23228098,65067027,0,0,360,103967305,0,0,360,43970148,360,13903238,360,49071349,144,27347258,1344,16008393,67256522,34183219,1,2,2,2,0,2,0,0,1,24,2,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,33,1,1,1.3808912271980337e-05,0,2,4,1,1,24,35,24,0.0004351717429512289,8.4293779485240578e-09,1,0.0004351717429512289,1e-08,9.9999999999999995e-07,1e-08,15112839,459643918,2729158,125192534,274060345,13507186,7519720,5324596,10816771,1612472,48751336,11926685,1,1,0,1,0,298287880,1.3507024351986628e-06,5.4237977996835486e-06,2.1288531126055287e-07,8.3874858697626505e-07,1,0,1,1,24,24,0,273991233,8095691,48733517,0,0,360,94288466,0,0,360,43325366,360,13591926,360,48328819,144,25447290,1344,14338580,73308305,34729538,1,6,7,6,1,6,0,0,1,24,6,4,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,33,1,1,1.3808912271980337e-05,0,1,0,2,1,23,32,23,0.13530517627641594,1.1662752063876847e-05,1,0.13513357631356393,1e-08,0.0001,1.3513357631356394e-05,132960621,1042849633,2570811,584830398,272650381,12706510,96811481,5976986,10852093,1704727,62384401,4194545,1,1,0,1,0,345925465,0.00029959208763454513,7.8980825085259019e-05,2.3100093320880295e-07,2.9918846931946009e-07,1,0,1,1,23,23,0,272534208,8236912,49798419,0,0,345,89299236,0,0,345,41543990,345,12747993,345,51527087,138,23202344,1288,13819287,65338807,36705334,1,5,5,5,0,5,0,0,1,23,5,3,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,33,1,1,1.3808912271980337e-05,0,2,0,1,1,21,30,21,0.25973165088570466,7.8535275418345614e-06,1,0.1622955717905924,1e-08,0.0001,1.6229557179059242e-05,15201794,437993912,2717699,108671693,248598681,19815058,12178912,11575819,10601910,1509757,47585448,12539032,1,1,0,1,0,299288808,0.00036909210210423979,9.5848154674053196e-05,3.1988347734598775e-06,0.00010487301101025503,1,0,1,1,21,21,0,248531479,9509334,47571926,0,0,315,82071894,0,0,315,38421946,315,11168689,315,47120813,126,22442376,1176,13495654,62807558,34309896,1,3,3,3,0,3,0,0,1,21,3,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
