step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,115,-1,1,1,158,158,0,1942761292,92312510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,115,0,1,1,0,0,0,0,0,158,158,464445035,0,0,158,163208259,158,68224730,158,224669244,0,0,0,0,120250380,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,115,1,1,1,0,0,0,0,0,316,316,100917053,0,0,316,126425043,316,15287123,316,55989482,0,0,632,24205614,176487692,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,115,2,1,1,0,0,0,0,0,474,474,23343844,0,0,474,16080494,474,6656017,474,13098044,0,0,1264,2301564,27297322,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,115,3,1,1,0,0,0,0,0,632,632,26685499,0,0,632,12239222,632,5312204,632,8415678,0,0,1896,2002544,38228765,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,115,4,1,1,0,0,0,0,0,790,790,7487623,0,0,790,3373212,790,11836575,790,13638867,0,0,2528,1632208,19188063,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,115,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,193214618,2528,107158225,8786998,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,115,-1,1,1,151,151,0,1965984728,126971534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,115,0,1,1,0,0,0,0,0,151,151,444276502,0,0,151,176944119,151,49974912,151,223818178,0,0,0,0,124709048,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,115,1,1,1,0,0,0,0,0,302,302,105691224,0,0,302,137088471,302,15457184,302,53528627,0,0,604,5815177,190377703,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,115,2,1,1,0,0,0,0,0,453,453,21531494,0,0,453,43538356,453,6624884,453,12990271,0,0,1208,2036030,52048696,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,115,3,1,1,0,0,0,0,0,604,604,10055317,0,0,604,13755692,604,5693096,604,7002054,0,0,1812,1898429,21458619,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,115,4,1,1,0,0,0,0,0,755,755,6753548,0,0,755,3627029,755,11938687,755,28244960,0,0,2416,2865804,32496246,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,115,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,192796292,2416,109983092,8697259,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,115,-1,1,1,155,155,0,1794148123,70411754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,115,0,1,1,0,0,0,0,0,155,155,458498301,0,0,155,162497697,155,50863759,155,227565437,0,0,0,0,126946700,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,115,1,1,1,0,0,0,0,0,310,310,68094365,0,0,310,122327660,310,15574957,310,54199261,0,0,620,6781457,139965214,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,115,2,1,1,0,0,0,0,0,465,465,24766121,0,0,465,16800957,465,6682564,465,13045310,0,0,1240,2426046,29595259,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,115,3,1,1,0,0,0,0,0,620,620,11080715,0,0,620,11666665,620,4395482,620,6949857,0,0,1860,1892385,21106246,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,115,4,1,1,0,0,0,0,0,775,775,8867118,0,0,775,3604821,775,11807876,775,11587704,0,0,2480,1593136,18214899,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,115,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,159650414,2480,76453700,8980328,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,115,-1,1,1,152,152,0,1742077036,85575177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,115,0,1,1,0,0,0,0,0,152,152,435556081,0,0,152,156050076,152,49538811,152,214096938,0,0,0,0,96757996,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,115,1,1,1,0,0,0,0,0,304,304,63085181,0,0,304,126842932,304,14739382,304,51659695,0,0,608,7064562,139090563,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,115,2,1,1,0,0,0,0,0,456,456,22617500,0,0,456,15833241,456,6462452,456,12703232,0,0,1216,2363054,26499457,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
