step,rank,attempt,scalar_coupling_sweep,dt,attempt_status,corrector,refinement,kind,invoked,iterations,A_calls,M_calls,linear_initial,linear_final,linear_criterion_valid,linear_rhs_norm,linear_atol,linear_rtol,linear_residual_limit,prepare_ns,solve_ns,close_ns,A_ns,M_ns,dot_ns,reduce_ns,update_ns,mg_refill_ns,mg_copy_ns,structured_wait_ns,structured_control_ns,globalization_valid,baseline_candidates,extrapolated_candidates,ladder_candidates,incomplete_candidates,candidate_ns,baseline_continuity,baseline_energy,selected_continuity,selected_energy,selected_alpha,dropped_loops,mg_enabled,mg_complete,mg_attempts,mg_successes,mg_failures,mg_apply_ns,mg_reduction_ns,mg_halo_wait_ns,mg_halo_control_ns,mg_halo_control_calls,mg_pre_smooth_calls,mg_pre_smooth_ns,mg_residual_calls,mg_residual_ns,mg_restriction_calls,mg_restriction_ns,mg_prolongation_calls,mg_prolongation_ns,mg_post_smooth_calls,mg_post_smooth_ns,mg_terminal_calls,mg_terminal_ns,mg_direct_mpi_calls,mg_direct_mpi_ns,mg_finest_pre_smooth_ns,mg_finest_post_smooth_ns,fgmres_available,fgmres_norm_restarts,fgmres_unsafe_norms,fgmres_discarded_columns,fgmres_explicit_reorthogonalizations,fgmres_unsafe_restarts,fgmres_happy_restarts,fgmres_length_restarts,fgmres_initial_residual_applies,fgmres_arnoldi_applies,fgmres_unsafe_residual_applies,fgmres_interior_residual_applies,fgmres_cycle_residual_applies,source_meta_sha256
10511,109,1,1,1.3808912271980337e-05,0,1,0,2,1,27,39,27,0.13515187240323825,9.0361531319228063e-06,1,0.13515187240323825,1e-08,0.0001,1.3515187240323827e-05,122138413,1253162968,2825855,718439390,314803281,9565978,123183686,5679662,77944,0,60278758,2821663,1,1,0,1,0,324344275,0.00032939570572548777,8.7393518257814574e-05,2.2391086320965667e-07,3.384227121261353e-07,1,0,1,1,27,27,0,314721817,11031795,44969228,0,0,405,104495911,0,0,405,41991510,405,15121820,405,56744535,162,33106349,1512,21219209,76439128,41563869,1,8,8,8,0,8,0,0,1,27,8,3,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,109,1,1,1.3808912271980337e-05,0,2,0,1,1,19,29,19,0.2620413490470081,1.4763014894235304e-05,1,0.16396622043571249,1e-08,0.0001,1.6396622043571251e-05,15454378,384941731,2756881,102955307,221997740,15616476,6446626,7172466,11514446,2037024,31370040,9951397,1,1,0,1,0,298997961,0.00046130881311836285,0.00012018337847241932,3.425745204770239e-06,0.00012789016682760205,1,0,1,1,19,19,0,221950378,9047643,31361029,0,0,285,76380264,0,0,285,28556538,285,10450516,285,38614725,114,21963928,1064,13147717,56088349,27940597,1,4,5,4,1,4,0,0,1,19,4,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,109,1,1,1.3808912271980337e-05,0,2,1,1,1,32,45,32,0.015862174636017808,1.4161817327297049e-08,1,0.015862174636017808,1e-08,9.9999999999999995e-07,1.5862174636017806e-08,15048616,645973750,2810483,161737341,371535133,31097290,14692760,17861263,10804790,1636203,64110740,16245347,1,1,0,1,0,301713130,3.425745204770239e-06,0.00012789016682760205,4.2412136409121296e-06,2.0728866895427739e-05,1,0,1,1,32,32,0,371290669,14610092,64099189,0,0,480,135145101,0,0,480,48773080,480,17786705,480,59511556,192,39276697,1792,23944046,90935094,42604902,1,5,5,5,0,5,0,0,1,32,5,7,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,109,1,1,1.3808912271980337e-05,0,2,2,1,1,27,41,27,0.0015942552553563044,5.8388899337860778e-09,1,0.0015942552553563044,1e-08,2.1158303710747213e-06,1e-08,14730111,544683897,2715979,150227302,320665754,14102206,12795942,4807117,10517945,1582630,53062489,18569969,1,1,1,0,0,302379534,4.2412136409121296e-06,2.0728866895427739e-05,1.4956682784053168e-06,6.2033010580826668e-06,1.1981527639935912,0,1,1,27,27,0,320577510,14820908,53049069,0,0,405,113709988,0,0,405,41562491,405,16863075,405,52579948,162,33367672,1512,21645506,80383434,38080464,1,7,7,7,1,7,0,0,1,27,7,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,109,1,1,1.3808912271980337e-05,0,2,3,1,1,28,41,28,0.00048217153961915377,8.6357737790818574e-09,1,0.00048217153961915377,1e-08,9.9999999999999995e-07,1e-08,16088050,564798672,2745919,146752562,322065539,22801440,15760925,12518625,11526717,1697917,47617374,14041767,1,1,1,0,0,297752718,1.4956682784053168e-06,6.2033010580826668e-06,1.2926582937033386e-06,5.3872250064445417e-06,1.7155354588191363,0,1,1,28,28,0,321999833,14773422,47607172,0,0,420,109746887,0,0,420,42628585,420,15608337,420,51837130,168,37797347,1568,24093204,81497945,37010827,1,6,6,6,0,6,0,0,1,28,6,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,109,1,1,1.3808912271980337e-05,0,2,4,1,1,25,35,25,0.00042290516003619518,8.751953179196154e-09,1,0.00042290516003619518,1e-08,9.9999999999999995e-07,1e-08,14627446,710412718,2724009,127916484,395464260,25940882,40598899,14159943,10470064,1620103,91496124,12866433,1,1,1,1,0,537399494,1.2926582937033386e-06,5.3872250064445417e-06,2.1103261351428625e-07,7.5221407938637208e-07,1,0,1,1,25,25,0,395387361,60354336,91484872,0,0,375,113851207,0,0,375,70056325,375,14332927,375,45837195,150,46690582,1400,34484201,71930352,32067303,1,4,4,4,0,4,0,0,1,25,4,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,109,1,1,1.3808912271980337e-05,0,1,0,2,1,25,40,25,0.13540119174591983,1.1137232919519084e-05,1,0.13523027070482063,1e-08,0.0001,1.3523027070482063e-05,135138534,1244888099,2674586,733342130,290418125,8616045,110762480,4946733,11578339,1844174,56406139,2094158,1,1,0,1,0,326796896,0.00031205354691063995,7.7477274071909675e-05,2.1597472140589223e-07,3.5218360828250723e-07,1,0,1,1,25,25,0,290349280,10143124,41033908,0,0,375,95352563,0,0,375,38754924,375,13567294,375,52363194,150,29312814,1400,18255471,69211491,38395224,1,8,9,8,1,8,0,0,1,25,8,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,109,1,1,1.3808912271980337e-05,0,2,0,1,1,18,26,18,0.26111057611272004,1.1797177635078724e-05,1,0.16312459418448005,1e-08,0.0001,1.6312459418448006e-05,15688728,374986450,2530338,93084321,209793164,20409658,6719053,12787782,10722676,1700526,30697886,9099092,1,1,0,1,0,303180351,0.00039715019468961608,0.00010364567551202407,3.1641525387010635e-06,0.00011081995666844466,1,0,1,1,18,18,0,209747173,8053760,30690948,0,0,270,70633150,0,0,270,27876898,270,9765568,270,36364631,108,20594444,1008,12552100,51962086,26423172,1,2,2,2,0,2,0,0,1,18,2,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,109,1,1,1.3808912271980337e-05,0,2,1,1,1,36,56,36,0.015782040343763074,1.3213651137374546e-08,1,0.015782040343763074,1e-08,9.9999999999999995e-07,1.5782040343763072e-08,14875207,938187513,2909748,204498474,541923831,17903311,64846907,6541232,10491674,1539588,119299324,25319965,1,1,0,1,0,410040534,3.1641525387010635e-06,0.00011081995666844466,3.7073480173787915e-06,1.7642815161423369e-05,1,0,1,1,36,36,0,541812289,60511841,119277232,0,0,540,181923087,0,0,540,68631228,540,22042055,540,67863567,216,76974077,2016,59474127,105716436,47812750,1,11,11,11,1,11,0,0,1,36,11,8,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,109,1,1,1.3808912271980337e-05,0,2,2,1,1,24,35,24,0.0015842417750910149,7.9812421808657804e-09,1,0.0015842417750910149,1e-08,1.8028126806246755e-06,1e-08,21773970,583814062,2810923,125643938,347929219,17368275,44800356,8063310,13805273,1687436,109595375,13378786,1,1,1,0,0,349041356,3.7073480173787915e-06,1.7642815161423369e-05,1.4603016907350001e-06,5.5938531334343484e-06,1.1941911983531794,0,1,1,24,24,0,347862016,20590396,109584323,0,0,360,140020540,0,0,360,54051569,360,14149201,360,47506554,144,29065949,1344,17590510,70300211,32909866,1,4,5,4,1,4,0,0,1,24,4,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,109,1,1,1.3808912271980337e-05,0,2,3,1,1,24,33,24,0.00047108417267746936,9.4005214315272369e-09,1,0.00047108417267746936,1e-08,9.9999999999999995e-07,1e-08,15155742,611633729,2780371,122762816,303669645,46771235,30602469,29000034,10874614,1620243,59079529,14955563,1,1,1,0,0,355264271,1.4603016907350001e-06,5.5938531334343484e-06,1.3507024351986628e-06,5.4237977996835486e-06,1.7579302643052557,0,1,1,24,24,0,303611260,26087627,59068840,0,0,360,107497188,0,0,360,37241091,360,13396686,360,46571285,144,30531003,1344,18975264,65508510,32882315,1,2,2,2,0,2,0,0,1,24,2,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,109,1,1,1.3808912271980337e-05,0,2,4,1,1,24,35,24,0.0004351717429512289,8.4293779485240578e-09,1,0.0004351717429512289,1e-08,9.9999999999999995e-07,1e-08,15119490,459613486,2766521,125463598,274353893,13526897,6857014,5353041,10811630,1601302,40869135,11749204,1,1,0,1,0,298050018,1.3507024351986628e-06,5.4237977996835486e-06,2.1288531126055287e-07,8.3874858697626505e-07,1,0,1,1,24,24,0,274278649,9918666,40859305,0,0,360,95135396,0,0,360,37516841,360,13646504,360,46515410,144,29342007,1344,17944321,70448649,33588022,1,6,7,6,1,6,0,0,1,24,6,4,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,109,1,1,1.3808912271980337e-05,0,1,0,2,1,23,32,23,0.13530517627641594,1.1662752063876847e-05,1,0.13513357631356393,1e-08,0.0001,1.3513357631356394e-05,132986653,1042728827,2690437,585767697,272035132,10886044,101921576,6219878,10763738,1598371,49761261,2463696,1,1,0,1,0,345887874,0.00029959208763454513,7.8980825085259019e-05,2.3100093320880295e-07,2.9918846931946009e-07,1,0,1,1,23,23,0,271942780,10667965,38345546,0,0,345,89587086,0,0,345,36645898,345,12186854,345,47559706,138,29372974,1288,19246449,64872155,35108957,1,5,5,5,0,5,0,0,1,23,5,3,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,109,1,1,1.3808912271980337e-05,0,2,0,1,1,21,30,21,0.25973165088570466,7.8535275418345614e-06,1,0.1622955717905924,1e-08,0.0001,1.6229557179059242e-05,15208454,437925899,2798983,106292428,250585340,20683792,11703554,11819151,11362189,2265036,38198556,10849889,1,1,0,1,0,299064757,0.00036909210210423979,9.5848154674053196e-05,3.1988347734598775e-06,0.00010487301101025503,1,0,1,1,21,21,0,250540791,11691947,38188887,0,0,315,83332766,0,0,315,33498410,315,11642775,315,43803491,126,24688025,1176,15589168,60952303,32040074,1,3,3,3,0,3,0,0,1,21,3,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,109,1,1,1.3808912271980337e-05,0,2,1,1,1,32,47,32,0.015708181780465673,1.4592931672749069e-08,1,0.015708181780465673,1e-08,9.9999999999999995e-07,1.5708181780465672e-08,15002544,679499589,2627964,168945112,371303047,39736672,20909460,22347724,10841102,1695176,56673791,17503073,1,1,0,1,0,296467426,3.1988347734598775e-06,0.00010487301101025503,3.6386006878526999e-06,1.4935107165625729e-05,1,0,1,1,32,32,0,371202741,21930658,56654883,0,0,480,125284217,0,0,480,50419815,480,17831690,480,58479631,192,40911208,1792,25603266,90680667,41959258,1,7,7,7,0,7,0,0,1,32,7,7,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,109,1,1,1.3808912271980337e-05,0,2,2,1,1,29,41,29,0.0015793267100558143,5.6205700991124242e-09,1,0.0015793267100558143,1e-08,1.5371949811730689e-06,1e-08,14888107,556756738,2706938,148371481,336679617,13082084,13717130,5549962,10656702,1582611,51845405,15350622,1,1,1,0,0,301573874,3.6386006878526999e-06,1.4935107165625729e-05,1.164422860016166e-06,4.4515719686519653e-06,1.1716580468004785,0,1,1,29,29,0,336584090,17067506,51834924,0,0,435,117798817,0,0,435,45147507,435,16639999,435,53701936,174,35815006,1624,21895703,86095833,38103570,1,8,9,8,2,8,0,0,1,29,8,3,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
