step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,44,-1,1,1,158,158,0,1945967290,105141546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,44,0,1,1,0,0,0,0,0,158,158,463186472,0,0,158,174919802,158,51658479,158,228929372,0,0,0,0,135847485,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,44,1,1,1,0,0,0,0,0,316,316,63547587,0,0,316,47288780,316,15590617,316,56861661,0,0,632,6788257,54212540,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,44,2,1,1,0,0,0,0,0,474,474,78045228,0,0,474,11644734,474,6491744,474,14805338,0,0,1264,2582627,75689392,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,44,3,1,1,0,0,0,0,0,632,632,9675585,0,0,632,20276306,632,6834824,632,7755923,0,0,1896,1916346,27376406,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,44,4,1,1,0,0,0,0,0,790,790,35396948,0,0,790,3062443,790,15873891,790,10518377,0,0,2528,2205029,43695498,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,44,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,223825126,2528,136619426,12824239,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,44,-1,1,1,151,151,0,1969482215,119419429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,44,0,1,1,0,0,0,0,0,151,151,439592934,0,0,151,166292504,151,48787536,151,219317502,0,0,0,0,129057169,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,44,1,1,1,0,0,0,0,0,302,302,65401406,0,0,302,45927715,302,15348945,302,54308007,0,0,604,5931361,57624895,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,44,2,1,1,0,0,0,0,0,453,453,64416427,0,0,453,11237221,453,6084128,453,14081318,0,0,1208,2351636,62281219,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,44,3,1,1,0,0,0,0,0,604,604,27907824,0,0,604,32366979,604,5248198,604,9999086,0,0,1812,1825731,60263865,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,44,4,1,1,0,0,0,0,0,755,755,66739029,0,0,755,2983443,755,30713148,755,11191702,0,0,2416,1832824,74534035,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,44,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,225440826,2416,143168148,27808939,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,44,-1,1,1,155,155,0,1798725606,65335724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,44,0,1,1,0,0,0,0,0,155,155,456518155,0,0,155,167819208,155,49604164,155,221535425,0,0,0,0,128657915,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,44,1,1,1,0,0,0,0,0,310,310,57972861,0,0,310,46387602,310,15833582,310,56616813,0,0,620,5742882,50201918,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,44,2,1,1,0,0,0,0,0,465,465,69203064,0,0,465,11811339,465,6436342,465,13907415,0,0,1240,2568036,66928626,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,44,3,1,1,0,0,0,0,0,620,620,12400724,0,0,620,5684923,620,4803465,620,7896203,0,0,1860,1914385,15608514,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,44,4,1,1,0,0,0,0,0,775,775,20531539,0,0,775,3525635,775,13750156,775,10195684,0,0,2480,1807621,27332240,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,44,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,188479933,2480,104664484,10880857,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,44,-1,1,1,152,152,0,1745419365,66439112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,44,0,1,1,0,0,0,0,0,152,152,438011990,0,0,152,164225864,152,49390929,152,217507196,0,0,0,0,125606746,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,44,1,1,1,0,0,0,0,0,304,304,58039575,0,0,304,44708568,304,15016844,304,54330591,0,0,608,5945265,49118955,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,44,2,1,1,0,0,0,0,0,456,456,66145810,0,0,456,11358978,456,6170340,456,13989105,0,0,1216,2460662,63699385,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,44,3,1,1,0,0,0,0,0,608,608,10337611,0,0,608,6260693,608,4972683,608,7425055,0,0,1824,1821854,14033780,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,44,4,1,1,0,0,0,0,0,760,760,19437229,0,0,760,3078817,760,13433237,760,10388595,0,0,2432,1889506,26309560,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,44,5,1,1,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,912,176569715,2432,93559036,10608798,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,44,-1,1,1,161,161,0,1853534328,55885447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,44,0,1,1,0,0,0,0,0,161,161,472272179,0,0,161,174062826,161,51863117,161,228706704,0,0,0,0,134017608,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,44,1,1,1,0,0,0,0,0,322,322,62016000,0,0,322,47891688,322,15865785,322,57679672,0,0,644,6049902,53672339,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,44,2,1,1,0,0,0,0,0,483,483,69385327,0,0,483,12356562,483,6396163,483,14802397,0,0,1288,2550296,67325861,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,44,3,1,1,0,0,0,0,0,644,644,9950210,0,0,644,6008677,644,5123393,644,8222177,0,0,1932,1886959,13580634,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,44,4,1,1,0,0,0,0,0,805,805,25834321,0,0,805,3187918,805,14383570,805,11144445,0,0,2576,1893021,33196702,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,44,5,1,1,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,0,966,192776585,2576,104611868,11416947,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,44,-1,1,1,163,163,0,1891247870,62363125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,44,0,1,1,0,0,0,0,0,163,163,479361568,0,0,163,174766790,163,52759233,163,229888971,0,0,0,0,129073814,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,44,1,1,1,0,0,0,0,0,326,326,64979236,0,0,326,48954143,326,16035526,326,58688714,0,0,652,6032668,57345248,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,44,2,1,1,0,0,0,0,0,489,489,72113473,0,0,489,12116627,489,6873934,489,15221146,0,0,1304,2554272,69964978,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,44,3,1,1,0,0,0,0,0,652,652,9584135,0,0,652,21030792,652,6267347,652,8047422,0,0,1956,1982681,27977112,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,44,4,1,1,0,0,0,0,0,815,815,20121941,0,0,815,3706318,815,14192519,815,10264189,0,0,2608,3152132,26972778,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,44,5,1,1,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,978,197273773,2608,108130308,11146253,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
