step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,96,-1,1,1,158,158,0,1947616204,120713998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,96,0,1,1,0,0,0,0,0,158,158,458210574,0,0,158,170659679,158,51840096,158,209665366,0,0,0,0,107433957,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,96,1,1,1,0,0,0,0,0,316,316,156620045,0,0,316,61133728,316,16248537,316,54113446,0,0,632,6066409,161312332,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,96,2,1,1,0,0,0,0,0,474,474,34078679,0,0,474,10868175,474,7796949,474,14140326,0,0,1264,2499288,33266435,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,96,3,1,1,0,0,0,0,0,632,632,9810834,0,0,632,21712354,632,4510149,632,8565849,0,0,1896,2921490,31132929,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,96,4,1,1,0,0,0,0,0,790,790,15306535,0,0,790,3031287,790,16246354,790,7463584,0,0,2528,1576482,19301665,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,96,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,195719681,2528,109406573,12798230,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,96,-1,1,1,151,151,0,1970700190,147130556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,96,0,1,1,0,0,0,0,0,151,151,430572182,0,0,151,160596485,151,48043376,151,202593904,0,0,0,0,87260352,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,96,1,1,1,0,0,0,0,0,302,302,176538704,0,0,302,71777555,302,16131674,302,51994086,0,0,604,4976794,193636479,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,96,2,1,1,0,0,0,0,0,453,453,48278510,0,0,453,10660086,453,6486443,453,13404779,0,0,1208,2600778,47281982,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,96,3,1,1,0,0,0,0,0,604,604,37519575,0,0,604,5629843,604,6053893,604,24606355,0,0,1812,1836457,59189555,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,96,4,1,1,0,0,0,0,0,755,755,14836684,0,0,755,3208385,755,30039362,755,8811389,0,0,2416,2932836,20896695,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,96,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,178905041,2416,97465109,26385478,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,96,-1,1,1,155,155,0,1799368223,89729679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,96,0,1,1,0,0,0,0,0,155,155,451641626,0,0,155,167451865,155,50307623,155,213297032,0,0,0,0,79950422,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,96,1,1,1,0,0,0,0,0,310,310,149655188,0,0,310,45790429,310,16389940,310,53751875,0,0,620,5582812,139537191,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,96,2,1,1,0,0,0,0,0,465,465,18388576,0,0,465,12005757,465,6347232,465,14020943,0,0,1240,2496568,18449274,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,96,3,1,1,0,0,0,0,0,620,620,12320262,0,0,620,6574410,620,5889998,620,7695605,0,0,1860,1770418,17452170,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,96,4,1,1,0,0,0,0,0,775,775,15416690,0,0,775,2899336,775,12610546,775,7454820,0,0,2480,1585222,20710819,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,96,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,162419576,2480,78740653,9440600,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,96,-1,1,1,152,152,0,1746687217,95489528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,96,0,1,1,0,0,0,0,0,152,152,431872526,0,0,152,160492093,152,49725047,152,205281124,0,0,0,0,73722929,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,96,1,1,1,0,0,0,0,0,304,304,149028633,0,0,304,45358509,304,16118151,304,51696018,0,0,608,5542032,139260723,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,96,2,1,1,0,0,0,0,0,456,456,17595914,0,0,456,10699470,456,6416243,456,13486255,0,0,1216,2638759,16842183,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,96,3,1,1,0,0,0,0,0,608,608,8893063,0,0,608,4499108,608,5153139,608,7753147,0,0,1824,1853502,12492111,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,96,4,1,1,0,0,0,0,0,760,760,13770415,0,0,760,2726102,760,12189273,760,7363165,0,0,2432,1926824,17855040,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
