step,rank,attempt,scalar_coupling_sweep,dt,attempt_status,corrector,refinement,kind,invoked,iterations,A_calls,M_calls,linear_initial,linear_final,linear_criterion_valid,linear_rhs_norm,linear_atol,linear_rtol,linear_residual_limit,prepare_ns,solve_ns,close_ns,A_ns,M_ns,dot_ns,reduce_ns,update_ns,mg_refill_ns,mg_copy_ns,structured_wait_ns,structured_control_ns,globalization_valid,baseline_candidates,extrapolated_candidates,ladder_candidates,incomplete_candidates,candidate_ns,baseline_continuity,baseline_energy,selected_continuity,selected_energy,selected_alpha,dropped_loops,mg_enabled,mg_complete,mg_attempts,mg_successes,mg_failures,mg_apply_ns,mg_reduction_ns,mg_halo_wait_ns,mg_halo_control_ns,mg_halo_control_calls,mg_pre_smooth_calls,mg_pre_smooth_ns,mg_residual_calls,mg_residual_ns,mg_restriction_calls,mg_restriction_ns,mg_prolongation_calls,mg_prolongation_ns,mg_post_smooth_calls,mg_post_smooth_ns,mg_terminal_calls,mg_terminal_ns,mg_direct_mpi_calls,mg_direct_mpi_ns,mg_finest_pre_smooth_ns,mg_finest_post_smooth_ns,fgmres_available,fgmres_norm_restarts,fgmres_unsafe_norms,fgmres_discarded_columns,fgmres_explicit_reorthogonalizations,fgmres_unsafe_restarts,fgmres_happy_restarts,fgmres_length_restarts,fgmres_initial_residual_applies,fgmres_arnoldi_applies,fgmres_unsafe_residual_applies,fgmres_interior_residual_applies,fgmres_cycle_residual_applies,source_meta_sha256
10511,105,1,1,1.3808912271980337e-05,0,1,0,2,1,27,39,27,0.13515187240323825,9.0361531319228063e-06,1,0.13515187240323825,1e-08,0.0001,1.3515187240323827e-05,122154574,1253151437,2832285,696570596,314534898,11777712,135376697,5222024,65894,0,67567547,4048896,1,1,0,1,0,324312993,0.00032939570572548777,8.7393518257814574e-05,2.2391086320965667e-07,3.384227121261353e-07,1,0,1,1,27,27,0,314418691,11595656,51927123,0,0,405,103434650,0,0,405,48109339,405,14723670,405,55775490,162,28271768,1512,16415210,76916870,40519293,1,8,8,8,0,8,0,0,1,27,8,3,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,105,1,1,1.3808912271980337e-05,0,2,0,1,1,19,29,19,0.2620413490470081,1.4763014894235304e-05,1,0.16396622043571249,1e-08,0.0001,1.6396622043571251e-05,15453418,384952922,2743549,102776515,221889153,13919431,8541855,6952926,11211761,1732709,35452119,9661841,1,1,0,1,0,298985451,0.00046130881311836285,0.00012018337847241932,3.425745204770239e-06,0.00012789016682760205,1,0,1,1,19,19,0,221828112,9431460,35437377,0,0,285,74924080,0,0,285,32782285,285,9927395,285,37898539,114,19972096,1064,11037417,56294389,27360253,1,4,5,4,1,4,0,0,1,19,4,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,105,1,1,1.3808912271980337e-05,0,2,1,1,1,32,45,32,0.015862174636017808,1.4161817327297049e-08,1,0.015862174636017808,1e-08,9.9999999999999995e-07,1.5862174636017806e-08,15050466,645981020,2802662,161357237,371214226,34259970,12438044,14987398,10775189,1604952,71748085,16034412,1,1,0,1,0,301661938,3.425745204770239e-06,0.00012789016682760205,4.2412136409121296e-06,2.0728866895427739e-05,1,0,1,1,32,32,0,371074209,13970591,71733537,0,0,480,125779028,0,0,480,64596578,480,17522509,480,59233537,192,34014345,1792,18552149,92966559,42125758,1,5,5,5,0,5,0,0,1,32,5,7,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,105,1,1,1.3808912271980337e-05,0,2,2,1,1,27,41,27,0.0015942552553563044,5.8388899337860778e-09,1,0.0015942552553563044,1e-08,2.1158303710747213e-06,1e-08,14732881,544685148,2712618,150034685,320251114,14178993,13671675,4441830,10454742,1518187,61135957,18389587,1,1,1,0,0,302342263,4.2412136409121296e-06,2.0728866895427739e-05,1.4956682784053168e-06,6.2033010580826668e-06,1.1981527639935912,0,1,1,27,27,0,320140438,14802156,61118646,0,0,405,111904691,0,0,405,46238882,405,15026269,405,53337439,162,29808902,1512,16927261,83043700,35724368,1,7,7,7,1,7,0,0,1,27,7,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,105,1,1,1.3808912271980337e-05,0,2,3,1,1,28,41,28,0.00048217153961915377,8.6357737790818574e-09,1,0.00048217153961915377,1e-08,9.9999999999999995e-07,1e-08,16083119,564820114,2718798,146356777,321508592,25945722,13604193,12145567,11496375,1669965,57119850,14183103,1,1,1,0,0,297721907,1.4956682784053168e-06,6.2033010580826668e-06,1.2926582937033386e-06,5.3872250064445417e-06,1.7155354588191363,0,1,1,28,28,0,321416334,13500628,57104091,0,0,420,111790912,0,0,420,46765027,420,16168875,420,51738575,168,31861176,1568,18452060,82660782,36670529,1,6,6,6,0,6,0,0,1,28,6,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,105,1,1,1.3808912271980337e-05,0,2,4,1,1,25,35,25,0.00042290516003619518,8.751953179196154e-09,1,0.00042290516003619518,1e-08,9.9999999999999995e-07,1e-08,14622836,710422598,2721039,127719787,394864934,25176679,42407521,11873935,10472054,1620703,113254543,12963833,1,1,1,1,0,537389965,1.2926582937033386e-06,5.3872250064445417e-06,2.1103261351428625e-07,7.5221407938637208e-07,1,0,1,1,25,25,0,394746388,43254724,113241375,0,0,375,128412393,0,0,375,58252062,375,14600564,375,62743862,150,43584740,1400,31741124,73631511,48427424,1,4,4,4,0,4,0,0,1,25,4,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,105,1,1,1.3808912271980337e-05,0,1,0,2,1,25,40,25,0.13540119174591983,1.1137232919519084e-05,1,0.13523027070482063,1e-08,0.0001,1.3523027070482063e-05,135143374,1244930831,2625543,710162677,289526817,10765201,124008616,4829046,11477285,1741239,60851531,3937391,1,1,0,1,0,326575874,0.00031205354691063995,7.7477274071909675e-05,2.1597472140589223e-07,3.5218360828250723e-07,1,0,1,1,25,25,0,289413038,10988859,45661084,0,0,375,95176050,0,0,375,43151956,375,13316381,375,51293029,150,25355958,1400,14532920,70463117,37351959,1,8,9,8,1,8,0,0,1,25,8,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,105,1,1,1.3808912271980337e-05,0,2,0,1,1,18,26,18,0.26111057611272004,1.1797177635078724e-05,1,0.16312459418448005,1e-08,0.0001,1.6312459418448006e-05,15682909,375035932,2486937,92602868,209452828,21319977,7310375,12292598,10681154,1663035,33455489,9161927,1,1,0,1,0,303182112,0.00039715019468961608,0.00010364567551202407,3.1641525387010635e-06,0.00011081995666844466,1,0,1,1,18,18,0,209387883,8377739,33445790,0,0,270,70107565,0,0,270,30947617,270,9287985,270,36159235,108,18747362,1008,10533268,52845942,26124821,1,2,2,2,0,2,0,0,1,18,2,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,105,1,1,1.3808912271980337e-05,0,2,1,1,1,36,56,36,0.015782040343763074,1.3213651137374546e-08,1,0.015782040343763074,1e-08,9.9999999999999995e-07,1.5782040343763072e-08,14862257,938200643,2901808,204833830,541585136,19174234,64761497,5635765,10430121,1481496,125231935,25725508,1,1,0,1,0,409795751,3.1641525387010635e-06,0.00011081995666844466,3.7073480173787915e-06,1.7642815161423369e-05,1,0,1,1,36,36,0,541432757,60360253,125208354,0,0,540,180042060,0,0,540,77490604,540,21597116,540,68428889,216,71037992,2016,53981664,109002752,47785574,1,11,11,11,1,11,0,0,1,36,11,8,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,105,1,1,1.3808912271980337e-05,0,2,2,1,1,24,35,24,0.0015842417750910149,7.9812421808657804e-09,1,0.0015842417750910149,1e-08,1.8028126806246755e-06,1e-08,21772989,583937609,2702308,143367388,347787966,18057870,25513422,7233390,13550850,1433053,110894689,30192812,1,1,1,0,0,348960583,3.7073480173787915e-06,1.7642815161423369e-05,1.4603016907350001e-06,5.5938531334343484e-06,1.1941911983531794,0,1,1,24,24,0,347700776,20842001,110882147,0,0,360,138164152,0,0,360,41642100,360,31312165,360,44662185,144,25908720,1344,14524238,70504480,31623624,1,4,5,4,1,4,0,0,1,24,4,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,105,1,1,1.3808912271980337e-05,0,2,3,1,1,24,33,24,0.00047108417267746936,9.4005214315272369e-09,1,0.00047108417267746936,1e-08,9.9999999999999995e-07,1e-08,15151432,611647809,2769551,122257478,303436451,47640597,30498733,29609455,10970639,1718507,63650845,14844255,1,1,1,0,0,355256572,1.4603016907350001e-06,5.5938531334343484e-06,1.3507024351986628e-06,5.4237977996835486e-06,1.7579302643052557,0,1,1,24,24,0,303360416,25965243,63639681,0,0,360,108173394,0,0,360,41209207,360,13746225,360,46315157,144,25609669,1344,14146323,67218132,32281945,1,2,2,2,0,2,0,0,1,24,2,6,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,105,1,1,1.3808912271980337e-05,0,2,4,1,1,24,35,24,0.0004351717429512289,8.4293779485240578e-09,1,0.0004351717429512289,1e-08,9.9999999999999995e-07,1e-08,15119341,459615685,2758201,124797038,273996714,14139607,7729465,5027888,10815581,1613423,46606197,11849144,1,1,0,1,0,297981515,1.3507024351986628e-06,5.4237977996835486e-06,2.1288531126055287e-07,8.3874858697626505e-07,1,0,1,1,24,24,0,273820334,9860042,46595987,0,0,360,97236215,0,0,360,40501685,360,13152041,360,45985815,144,25209244,1344,13994020,72660744,32845597,1,6,7,6,1,6,0,0,1,24,6,4,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,105,1,1,1.3808912271980337e-05,0,1,0,2,1,23,32,23,0.13530517627641594,1.1662752063876847e-05,1,0.13513357631356393,1e-08,0.0001,1.3513357631356394e-05,132998183,1042720557,2684347,568477968,271088833,15246326,109840924,6019375,10777499,1613262,59507224,3771053,1,1,0,1,0,345645112,0.00029959208763454513,7.8980825085259019e-05,2.3100093320880295e-07,2.9918846931946009e-07,1,0,1,1,23,23,0,270975740,10804290,46641770,0,0,345,89019357,0,0,345,42414275,345,11825967,345,46897723,138,24476821,1288,14456579,65235675,34315578,1,5,5,5,0,5,0,0,1,23,5,3,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,105,1,1,1.3808912271980337e-05,0,2,0,1,1,21,30,21,0.25973165088570466,7.8535275418345614e-06,1,0.1622955717905924,1e-08,0.0001,1.6229557179059242e-05,15222975,438034275,2670526,108086324,250137678,21999118,9342016,10674940,10643332,1545559,43913380,10744982,1,1,0,1,0,299044506,0.00036909210210423979,9.5848154674053196e-05,3.1988347734598775e-06,0.00010487301101025503,1,0,1,1,21,21,0,250062684,11303895,43902912,0,0,315,83049515,0,0,315,37602481,315,11549653,315,43251063,126,21608640,1176,12457581,61546776,31496238,1,3,3,3,0,3,0,0,1,21,3,5,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,105,1,1,1.3808912271980337e-05,0,2,1,1,1,32,47,32,0.015708181780465673,1.4592931672749069e-08,1,0.015708181780465673,1e-08,9.9999999999999995e-07,1.5708181780465672e-08,14999174,679513809,2608423,169565824,370308037,38341826,23056588,22233223,10868734,1723318,68752998,17514018,1,1,0,1,0,296432644,3.1988347734598775e-06,0.00010487301101025503,3.6386006878526999e-06,1.4935107165625729e-05,1,0,1,1,32,32,0,370174138,19594673,68729298,0,0,480,127968186,0,0,480,54382466,480,17485820,480,60676519,192,33752165,1792,18401977,93182273,42942585,1,7,7,7,0,7,0,0,1,32,7,7,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,105,1,1,1.3808912271980337e-05,0,2,2,1,1,29,41,29,0.0015793267100558143,5.6205700991124242e-09,1,0.0015793267100558143,1e-08,1.5371949811730689e-06,1e-08,14886437,556756028,2707608,148174907,336279423,14083645,13694169,4528590,10654732,1580520,61508532,15534827,1,1,1,0,0,301243707,3.6386006878526999e-06,1.4935107165625729e-05,1.164422860016166e-06,4.4515719686519653e-06,1.1716580468004785,0,1,1,29,29,0,336166219,16890958,61495639,0,0,435,121596061,0,0,435,47906439,435,16245515,435,53710173,174,30539190,1624,16772043,90565392,38130541,1,8,9,8,2,8,0,0,1,29,8,3,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
