step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,23,-1,1,1,158,158,0,1941192675,98979754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,23,0,1,1,0,0,0,0,0,158,158,468899540,0,0,158,168341003,158,50564512,158,242184652,0,0,0,0,116326231,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,23,1,1,1,0,0,0,0,0,316,316,66463243,0,0,316,50836148,316,15897632,316,58408862,0,0,632,4930822,66104246,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,23,2,1,1,0,0,0,0,0,474,474,57013833,0,0,474,30300267,474,6517667,474,13242210,0,0,1264,2538513,74718361,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,23,3,1,1,0,0,0,0,0,632,632,39866496,0,0,632,4917974,632,5281057,632,9396568,0,0,1896,1876788,44033777,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,23,4,1,1,0,0,0,0,0,790,790,35251278,0,0,790,4642272,790,10194993,790,10567263,0,0,2528,1946419,43656418,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,23,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,210550250,2528,123992927,7226005,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,23,-1,1,1,151,151,0,1962518270,113804651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,23,0,1,1,0,0,0,0,0,151,151,445646215,0,0,151,158240752,151,48684092,151,230418242,0,0,0,0,109365099,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,23,1,1,1,0,0,0,0,0,302,302,67152881,0,0,302,49578505,302,15652124,302,53934056,0,0,604,4906273,67345870,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
