step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,9,-1,1,1,158,158,0,1943329772,122408019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,9,0,1,1,0,0,0,0,0,158,158,453493502,0,0,158,166669457,158,45759550,158,222997833,0,0,0,0,111058119,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,9,1,1,1,0,0,0,0,0,316,316,59296914,0,0,316,56403742,316,15120213,316,51731456,0,0,632,3508304,60668257,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,9,2,1,1,0,0,0,0,0,474,474,34498557,0,0,474,18503715,474,6459531,474,12575459,0,0,1264,2134891,42220765,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,9,3,1,1,0,0,0,0,0,632,632,70994638,0,0,632,31119087,632,5636524,632,7210179,0,0,1896,2094931,101482032,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,9,4,1,1,0,0,0,0,0,790,790,16475574,0,0,790,3122039,790,7943461,790,7329517,0,0,2528,2721477,21957757,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,9,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,235768018,2528,149612025,5229358,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,9,-1,1,1,151,151,0,1965230990,140637146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,9,0,1,1,0,0,0,0,0,151,151,432227280,0,0,151,158258351,151,43051848,151,207993020,0,0,0,0,101579734,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,9,1,1,1,0,0,0,0,0,302,302,57784924,0,0,302,53834632,302,14527561,302,50093082,0,0,604,3279074,58043206,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,9,2,1,1,0,0,0,0,0,453,453,34682290,0,0,453,16962351,453,7404267,453,13482514,0,0,1208,2094477,42648240,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,9,3,1,1,0,0,0,0,0,604,604,102514715,0,0,604,35812070,604,4114333,604,7587400,0,0,1812,1621789,140337228,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,9,4,1,1,0,0,0,0,0,755,755,30785401,0,0,755,3366035,755,8212488,755,7079406,0,0,2416,1534458,36463943,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,9,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,252010465,2416,171207515,5543173,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,9,-1,1,1,155,155,0,1794439123,82951607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,9,0,1,1,0,0,0,0,0,155,155,445201737,0,0,155,163013779,155,44891275,155,213802762,0,0,0,0,103446654,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,9,1,1,1,0,0,0,0,0,310,310,55536137,0,0,310,54334217,310,15485300,310,51449959,0,0,620,3388287,56142250,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,9,2,1,1,0,0,0,0,0,465,465,34674693,0,0,465,17012423,465,6035880,465,12819358,0,0,1240,2177371,42190173,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,9,3,1,1,0,0,0,0,0,620,620,60648081,0,0,620,5874732,620,3935252,620,6181361,0,0,1860,1711384,64994019,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,9,4,1,1,0,0,0,0,0,775,775,16599403,0,0,775,3176620,775,7464355,775,6086295,0,0,2480,1492226,20736254,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,9,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,199451128,2480,116824562,4957266,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,9,-1,1,1,152,152,0,1743060900,84114226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,9,0,1,1,0,0,0,0,0,152,152,426393532,0,0,152,157505813,152,44122841,152,209599843,0,0,0,0,96456696,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
