step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,120,-1,1,1,158,158,0,1935188243,110061594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,120,0,1,1,0,0,0,0,0,158,158,466230419,0,0,158,159381125,158,50181722,158,239405645,0,0,0,0,120082228,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,120,1,1,1,0,0,0,0,0,316,316,76495376,0,0,316,77951126,316,15571659,316,55505591,0,0,632,7084243,103048475,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,120,2,1,1,0,0,0,0,0,474,474,37462369,0,0,474,40107938,474,7909447,474,13139974,0,0,1264,2248550,65003093,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,120,3,1,1,0,0,0,0,0,632,632,64549015,0,0,632,4299176,632,5870908,632,7754223,0,0,1896,2940314,67795449,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,120,4,1,1,0,0,0,0,0,790,790,20801433,0,0,790,3506649,790,14495641,790,10123527,0,0,2528,1897744,29781209,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,120,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,182877642,2528,96347713,11728798,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,120,-1,1,1,151,151,0,1961023023,144911100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,120,0,1,1,0,0,0,0,0,151,151,442784273,0,0,151,152893452,151,48012987,151,211162931,0,0,0,0,88409627,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,120,1,1,1,0,0,0,0,0,302,302,105550888,0,0,302,74456976,302,14936460,302,49981221,0,0,604,6947625,128954606,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,120,2,1,1,0,0,0,0,0,453,453,53511643,0,0,453,39287735,453,8041981,453,14213718,0,0,1208,2222694,82672935,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,120,3,1,1,0,0,0,0,0,604,604,76931635,0,0,604,4294735,604,22729264,604,7956763,0,0,1812,1870966,82220947,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,120,4,1,1,0,0,0,0,0,755,755,10469058,0,0,755,3579473,755,27662274,755,9628759,0,0,2416,1819802,36457653,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,120,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,173198529,2416,91105679,24938242,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,120,-1,1,1,155,155,0,1785756797,85309746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,120,0,1,1,0,0,0,0,0,155,155,459327753,0,0,155,161259956,155,49363903,155,216350434,0,0,0,0,104199003,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,120,1,1,1,0,0,0,0,0,310,310,59144339,0,0,310,59911195,310,15262214,310,52413483,0,0,620,6889519,67749250,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,120,2,1,1,0,0,0,0,0,465,465,37754113,0,0,465,40027706,465,6835823,465,12790226,0,0,1240,2217131,64915336,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,120,3,1,1,0,0,0,0,0,620,620,49419385,0,0,620,4924965,620,6254484,620,7093245,0,0,1860,1818569,52921013,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,120,4,1,1,0,0,0,0,0,775,775,10048852,0,0,775,5111502,775,10814046,775,9262671,0,0,2480,3264432,18968664,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,120,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,161838894,2480,77393425,8347823,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,120,-1,1,1,152,152,0,1734618833,90713828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,120,0,1,1,0,0,0,0,0,152,152,438171051,0,0,152,154562400,152,48134065,152,211523350,0,0,0,0,92747896,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,120,1,1,1,0,0,0,0,0,304,304,55438739,0,0,304,58153588,304,14833127,304,50418672,0,0,608,6415542,63514641,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,120,2,1,1,0,0,0,0,0,456,456,36670860,0,0,456,40153582,456,6514729,456,12795671,0,0,1216,2208387,65191095,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,120,3,1,1,0,0,0,0,0,608,608,47423768,0,0,608,4374464,608,4998797,608,7284698,0,0,1824,1927487,50452460,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,120,4,1,1,0,0,0,0,0,760,760,10138685,0,0,760,3376957,760,10398805,760,9591918,0,0,2432,1941275,17926216,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,120,5,1,1,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,912,157289533,2432,74521221,8205189,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,120,-1,1,1,161,161,0,1843699844,74887954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,120,0,1,1,0,0,0,0,0,161,161,475218648,0,0,161,164335448,161,51153584,161,227147597,0,0,0,0,100904740,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,120,1,1,1,0,0,0,0,0,322,322,59789097,0,0,322,62514273,322,15736826,322,53618936,0,0,644,6850090,68443787,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,120,2,1,1,0,0,0,0,0,483,483,43600911,0,0,483,42587145,483,6652132,483,13461264,0,0,1288,2434509,73329812,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,120,3,1,1,0,0,0,0,0,644,644,50325776,0,0,644,4682310,644,5449051,644,7928463,0,0,1932,1813639,53912117,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,120,4,1,1,0,0,0,0,0,805,805,9899103,0,0,805,4099256,805,12023421,805,10192528,0,0,2576,1834027,19198115,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10515,120,5,1,1,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,0,966,166541431,2576,79431003,9400218,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,120,-1,1,1,163,163,0,1880995278,79965652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,120,0,1,1,0,0,0,0,0,163,163,482416289,0,0,163,166733473,163,51801694,163,226912395,0,0,0,0,103753480,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10516,120,1,1,1,0,0,0,0,0,326,326,60575726,0,0,326,64110165,326,15906448,326,55353578,0,0,652,7285396,70374129,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
