step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,102,-1,1,1,158,158,0,1941946352,58149270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,102,0,1,1,0,0,0,0,0,158,158,493158964,0,0,158,187768051,158,52678508,158,269691369,0,0,0,0,156078952,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,102,1,1,1,0,0,0,0,0,316,316,72498179,0,0,316,49746064,316,16734836,316,76878472,0,0,632,5536606,82280839,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,102,2,1,1,0,0,0,0,0,474,474,60774904,0,0,474,10722678,474,7711123,474,14488280,0,0,1264,2277258,58388064,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,102,3,1,1,0,0,0,0,0,632,632,48701779,0,0,632,6068045,632,5398301,632,8396537,0,0,1896,3048683,52824676,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,102,4,1,1,0,0,0,0,0,790,790,7563693,0,0,790,13205093,790,14065295,790,10407495,0,0,2528,2021611,24134028,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,102,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,183816655,2528,96875838,10613213,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,102,-1,1,1,151,151,0,1968457497,65088082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,102,0,1,1,0,0,0,0,0,151,151,495165577,0,0,151,177319337,151,49749757,151,283691655,0,0,0,0,198455984,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,102,1,1,1,0,0,0,0,0,302,302,85452646,0,0,302,46822033,302,16254134,302,67146770,0,0,604,5283837,88945382,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,102,2,1,1,0,0,0,0,0,453,453,69395618,0,0,453,10206757,453,6236213,453,15251060,0,0,1208,2346027,68359596,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,102,3,1,1,0,0,0,0,0,604,604,48278127,0,0,604,6181362,604,5991782,604,10081348,0,0,1812,1854364,54675384,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,102,4,1,1,0,0,0,0,0,755,755,7776950,0,0,755,3242666,755,45366418,755,8487772,0,0,2416,2545594,12847161,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,102,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,174563708,2416,92541814,41531298,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,102,-1,1,1,155,155,0,1795673349,56280692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,102,0,1,1,0,0,0,0,0,155,155,473733142,0,0,155,170683709,155,51567948,155,236204649,0,0,0,0,87051956,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,102,1,1,1,0,0,0,0,0,310,310,72563847,0,0,310,48745573,310,16649558,310,57445120,0,0,620,5262349,66079029,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,102,2,1,1,0,0,0,0,0,465,465,40467460,0,0,465,12031280,465,6374467,465,15082041,0,0,1240,2226461,40351711,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,102,3,1,1,0,0,0,0,0,620,620,47889648,0,0,620,7403089,620,4772704,620,7978268,0,0,1860,1756516,53142706,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,102,4,1,1,0,0,0,0,0,775,775,7656103,0,0,775,3681796,775,10050459,775,10511477,0,0,2480,1668804,14959625,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,102,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,161916232,2480,77820551,6693224,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,102,-1,1,1,152,152,0,1742243592,68832385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,102,0,1,1,0,0,0,0,0,152,152,452060262,0,0,152,162810128,152,50947793,152,225066610,0,0,0,0,72122923,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,102,1,1,1,0,0,0,0,0,304,304,70163025,0,0,304,47927944,304,16196089,304,55642535,0,0,608,5694032,63549762,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,102,2,1,1,0,0,0,0,0,456,456,40335983,0,0,456,10340354,456,6332558,456,14044858,0,0,1216,2473960,38202868,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,102,3,1,1,0,0,0,0,0,608,608,48148571,0,0,608,5555245,608,4983721,608,8318785,0,0,1824,1900251,52154066,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
