step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,10,-1,1,1,158,158,0,1944619695,133037919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,10,0,1,1,0,0,0,0,0,158,158,456018336,0,0,158,163222025,158,45920154,158,224131447,0,0,0,0,79201758,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,10,1,1,1,0,0,0,0,0,316,316,58975318,0,0,316,52658848,316,14805202,316,51629869,0,0,632,3411480,55019601,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,10,2,1,1,0,0,0,0,0,474,474,34102777,0,0,474,62757647,474,6301736,474,12489615,0,0,1264,2049442,83880139,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,10,3,1,1,0,0,0,0,0,632,632,23727371,0,0,632,25950728,632,5736965,632,7054994,0,0,1896,1679539,47962770,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,10,4,1,1,0,0,0,0,0,790,790,31786498,0,0,790,3364089,790,10756862,790,7080133,0,0,2528,1895107,37748826,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,10,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,232903221,2528,146419102,8016018,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,10,-1,1,1,151,151,0,1967400854,149550787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,10,0,1,1,0,0,0,0,0,151,151,435699189,0,0,151,155112989,151,43419401,151,214332449,0,0,0,0,80514797,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,10,1,1,1,0,0,0,0,0,302,302,56619532,0,0,302,50593526,302,14675605,302,49650846,0,0,604,3107245,52161737,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,10,2,1,1,0,0,0,0,0,453,453,34957410,0,0,453,58697879,453,7120672,453,13101383,0,0,1208,1962737,82662054,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,10,3,1,1,0,0,0,0,0,604,604,32248198,0,0,604,38675369,604,5671423,604,6588511,0,0,1812,2762587,69010758,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,10,4,1,1,0,0,0,0,0,755,755,61420731,0,0,755,3235598,755,24089578,755,6624324,0,0,2416,2788341,66108360,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,10,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,236570380,2416,155558664,21339598,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,10,-1,1,1,155,155,0,1795716064,92634596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,10,0,1,1,0,0,0,0,0,155,155,446851700,0,0,155,160069821,155,45113999,155,218165536,0,0,0,0,70831909,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,10,1,1,1,0,0,0,0,0,310,310,56563105,0,0,310,49425676,310,15348720,310,51216549,0,0,620,3205770,50049386,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,10,2,1,1,0,0,0,0,0,465,465,34035598,0,0,465,62301650,465,6171317,465,12013420,0,0,1240,2051531,84133375,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
