step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,75,-1,1,1,158,158,0,1947223543,103350994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,75,0,1,1,0,0,0,0,0,158,158,453255718,0,0,158,184365232,158,51853326,158,229332418,0,0,0,0,163839498,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,75,1,1,1,0,0,0,0,0,316,316,69288868,0,0,316,52236122,316,17477591,316,64301634,0,0,632,5414847,60764410,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,75,2,1,1,0,0,0,0,0,474,474,34987332,0,0,474,29692736,474,8066612,474,14566166,0,0,1264,3748693,50577148,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,75,3,1,1,0,0,0,0,0,632,632,64997593,0,0,632,4810831,632,7588906,632,8141177,0,0,1896,2918608,66648944,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,75,4,1,1,0,0,0,0,0,790,790,7100050,0,0,790,20289073,790,10589793,790,11626708,0,0,2528,4124241,30510902,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,75,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,210107560,2528,123507047,7050953,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,75,-1,1,1,151,151,0,1969552318,117965457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,75,0,1,1,0,0,0,0,0,151,151,430744169,0,0,151,175438099,151,48966705,151,218862878,0,0,0,0,157326630,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,75,1,1,1,0,0,0,0,0,302,302,67326540,0,0,302,49801468,302,17431529,302,61508283,0,0,604,4923559,57714166,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
