step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,45,-1,1,1,158,158,0,1945894929,105071948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,45,0,1,1,0,0,0,0,0,158,158,462641997,0,0,158,180764088,158,51244035,158,232009213,0,0,0,0,140988986,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,45,1,1,1,0,0,0,0,0,316,316,61555404,0,0,316,96025807,316,15745451,316,57394685,0,0,632,6441744,102134604,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,45,2,1,1,0,0,0,0,0,474,474,30162363,0,0,474,9426458,474,6382898,474,14331069,0,0,1264,2450793,28545095,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,45,3,1,1,0,0,0,0,0,632,632,10881093,0,0,632,3998073,632,4869779,632,8838772,0,0,1896,1878573,14380447,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,45,4,1,1,0,0,0,0,0,790,790,41240752,0,0,790,13507410,790,11582211,790,10838798,0,0,2528,1831745,58950703,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,45,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,229122927,2528,142007587,8627020,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,45,-1,1,1,151,151,0,1966801922,118682879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,45,0,1,1,0,0,0,0,0,151,151,443677764,0,0,151,169553401,151,48415513,151,222495095,0,0,0,0,136988112,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,45,1,1,1,0,0,0,0,0,302,302,61293067,0,0,302,92416751,302,15429859,302,54609042,0,0,604,5618066,101537739,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,45,2,1,1,0,0,0,0,0,453,453,20120245,0,0,453,9332906,453,6091221,453,13321939,0,0,1208,2342476,18755830,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,45,3,1,1,0,0,0,0,0,604,604,9836532,0,0,604,23097457,604,6201574,604,8444938,0,0,1812,1805719,32706080,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,45,4,1,1,0,0,0,0,0,755,755,68650718,0,0,755,29585162,755,11779101,755,10723389,0,0,2416,3260386,102721178,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
