step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,65,-1,1,1,158,158,0,1940290041,62449390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,65,0,1,1,0,0,0,0,0,158,158,480097344,0,0,158,180198514,158,53989900,158,249952844,0,0,0,0,159781356,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,65,1,1,1,0,0,0,0,0,316,316,65590318,0,0,316,46251334,316,17240501,316,67923309,0,0,632,5011577,54725815,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,65,2,1,1,0,0,0,0,0,474,474,102386879,0,0,474,12767857,474,7711933,474,15190392,0,0,1264,3308225,100096866,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,65,3,1,1,0,0,0,0,0,632,632,9181604,0,0,632,4379706,632,7115915,632,9349808,0,0,1896,3036808,10001347,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,65,4,1,1,0,0,0,0,0,790,790,30911731,0,0,790,3002824,790,9365043,790,8564120,0,0,2528,3038404,34665148,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,65,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,198801624,2528,111732326,5900050,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,65,-1,1,1,151,151,0,1962687008,91256216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,65,0,1,1,0,0,0,0,0,151,151,456345762,0,0,151,169819675,151,50976225,151,239687051,0,0,0,0,132461269,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,65,1,1,1,0,0,0,0,0,302,302,63159703,0,0,302,68103493,302,17240391,302,62958299,0,0,604,4712825,74624239,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,65,2,1,1,0,0,0,0,0,453,453,110790614,0,0,453,29698522,453,7303312,453,13940488,0,0,1208,3569978,125285628,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,65,3,1,1,0,0,0,0,0,604,604,9078650,0,0,604,32193791,604,7947177,604,24731276,0,0,1812,2801193,53946355,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,65,4,1,1,0,0,0,0,0,755,755,15763315,0,0,755,4036588,755,9029895,755,10516231,0,0,2416,3232252,23200885,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,65,5,1,1,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,906,193352130,2416,110319213,5385315,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,65,-1,1,1,155,155,0,1790216301,34968509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,65,0,1,1,0,0,0,0,0,155,155,474691410,0,0,155,175650785,155,52350880,155,243465684,0,0,0,0,139367822,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,65,1,1,1,0,0,0,0,0,310,310,63004629,0,0,310,45065722,310,17245146,310,65119898,0,0,620,4644130,50459768,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,65,2,1,1,0,0,0,0,0,465,465,73862159,0,0,465,14836170,465,7453443,465,14802438,0,0,1240,3418652,72930939,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,65,3,1,1,0,0,0,0,0,620,620,10034954,0,0,620,6307996,620,7554651,620,7618703,0,0,1860,2821230,11337198,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,65,4,1,1,0,0,0,0,0,775,775,13973429,0,0,775,2994307,775,8363074,775,8356648,0,0,2480,4233884,16874756,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10513,65,5,1,1,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,930,163905555,2480,78787242,4873037,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,65,-1,1,1,152,152,0,1741600184,35767988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,65,0,1,1,0,0,0,0,0,152,152,453085939,0,0,152,172064267,152,51209023,152,242516648,0,0,0,0,134343736,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,65,1,1,1,0,0,0,0,0,304,304,62722149,0,0,304,44559144,304,16830000,304,63503273,0,0,608,4496483,51167609,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10514,65,2,1,1,0,0,0,0,0,456,456,69221242,0,0,456,12166220,456,7291109,456,14114418,0,0,1216,3350131,66546420,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
