step,rank,level,initialized,complete,attempts,successes,failures,apply_ns,reduction_ns,visits,pre_smooth_calls,pre_smooth_ns,residual_calls,residual_ns,restriction_calls,restriction_ns,prolongation_calls,prolongation_ns,post_smooth_calls,post_smooth_ns,terminal_calls,terminal_ns,direct_mpi_calls,direct_mpi_ns,halo_wait_ns,halo_control_ns,halo_control_calls,source_meta_sha256
10511,116,-1,1,1,158,158,0,1937264355,68008172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,116,0,1,1,0,0,0,0,0,158,158,463532620,0,0,158,191121352,158,67900547,158,244418750,0,0,0,0,151328853,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,116,1,1,1,0,0,0,0,0,316,316,83070922,0,0,316,61001878,316,18841802,316,54488329,0,0,632,7527928,97104155,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,116,2,1,1,0,0,0,0,0,474,474,79137028,0,0,474,28547079,474,8074066,474,13713745,0,0,1264,2715245,94373769,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,116,3,1,1,0,0,0,0,0,632,632,19092300,0,0,632,4052260,632,5580114,632,7328301,0,0,1896,1977643,22958193,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,116,4,1,1,0,0,0,0,0,790,790,7282930,0,0,790,2879543,790,15467490,790,11504937,0,0,2528,1709084,16950938,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,116,5,1,1,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,948,192001641,2528,106270304,12328395,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,116,-1,1,1,151,151,0,1959746814,68317413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,116,0,1,1,0,0,0,0,0,151,151,465793072,0,0,151,186210962,151,47872828,151,222581465,0,0,0,0,212721003,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,116,1,1,1,0,0,0,0,0,302,302,90406595,0,0,302,57532129,302,18643179,302,62092688,0,0,604,6739578,97500774,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10512,116,2,1,1,0,0,0,0,0,453,453,105373872,0,0,453,12554021,453,6692518,453,13173960,0,0,1208,2705551,105096913,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
