110
900 0 0 0 0 0 0 1 2.14283460000000020E-05
900 0.02 0.10000000000000001 0.050000000000000003 0.10000000000000001 0.17999999999999999 0.45000000000000001 0.10000000000000001 3.56595639543617917E-05
900 0.10000000000000001 0.10000000000000001 0.14999999999999999 0.20000000000000001 0.050000000000000003 0.29999999999999999 0.10000000000000001 3.12658770308509918E-05
900 0 0 0 0 0.23300000000000001 0.76700000000000002 0 3.96037584128776317E-05
1200 1 0 0 0 0 0 0 1.83412664880477740E-05
1200 0 1 0 0 0 0 0 3.12242449415461087E-05
1200 0 0 1 0 0 0 0 4.47250564378834766E-05
1200 0 0 0 1 0 0 0 4.69563125326861007E-05
1200 0 0 0 0 1 0 0 5.41686431835813870E-05
1200 0 0 0 0 0 1 0 4.57144603151478048E-05
1200 0 0 0 0 0 0 1 2.68648833333400935E-05
1200 0.02 0.10000000000000001 0.050000000000000003 0.10000000000000001 0.17999999999999999 0.45000000000000001 0.10000000000000001 4.32954618590874652E-05
1200 0.10000000000000001 0.10000000000000001 0.14999999999999999 0.20000000000000001 0.050000000000000003 0.29999999999999999 0.10000000000000001 3.79064058761211095E-05
1200 0 0 0 0 0.23300000000000001 0.76700000000000002 0 4.74721095428190656E-05
2000 1 0 0 0 0 0 0 2.51335657267363526E-05
2000 0 1 0 0 0 0 0 4.63149240855567092E-05
2000 0 0 1 0 0 0 0 6.13500188498178930E-05
2000 0 0 0 1 0 0 0 6.58697824402537310E-05
2000 0 0 0 0 1 0 0 7.44154964388870943E-05
2000 0 0 0 0 0 1 0 6.26847910464259931E-05
2000 0 0 0 0 0 0 1 3.65301966983254988E-05
2000 0.02 0.10000000000000001 0.050000000000000003 0.10000000000000001 0.17999999999999999 0.45000000000000001 0.10000000000000001 6.00775394337217455E-05
2000 0.10000000000000001 0.10000000000000001 0.14999999999999999 0.20000000000000001 0.050000000000000003 0.29999999999999999 0.10000000000000001 5.25683052322636134E-05
2000 0 0 0 0 0.23300000000000001 0.76700000000000002 0 6.51211932839088997E-05
3500 1 0 0 0 0 0 0 3.55003581140234773E-05
3500 0 1 0 0 0 0 0 6.80606378205105412E-05
3500 0 0 1 0 0 0 0 8.66043785172764549E-05
3500 0 0 0 1 0 0 0 9.35216797807077047E-05
3500 0 0 0 0 1 0 0 1.05054191969727821E-04
3500 0 0 0 0 0 1 0 8.84891595699074306E-05
3500 0 0 0 0 0 0 1 4.52624594401570697E-05
3500 0.02 0.10000000000000001 0.050000000000000003 0.10000000000000001 0.17999999999999999 0.45000000000000001 0.10000000000000001 8.46540699309736023E-05
